strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,2,1264449937191051375797426727445239263579622175367520018543780449746944,5228090.768000282,153.56,3.06
m1,2,4282584544077757823785759669253754069109256715886069065604847748135561586717644292096,5195378.565000211,153.56,60.12
m2,2,1264449937191051375797426727445239263579622175367520018543780449746944,1978576.6673004953,153.30,1.66
