strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,3,1264449937191051375797426727445239263579622175367520018543780449746944,5228090.768000282,153.56,2.98
m1,3,1358789721837385091643956368840392752455238389862840423012162410119168,5127433.494000194,153.56,121.49
m2,3,1264449937191051375797426727445239263579622175367520018543780449746944,1978576.6673004953,153.30,1.65
