strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,3,2617479420467142000764281572894474590662303015952000903296316295384235895248912384,5265370.658100362,156.06,2.96
m1,3,1326267705720947345161456575024043693359061311034283715345197490503680,5145545.673500367,156.06,119.56
m2,3,2617479420467142000764281572894474590662303015952000903296316295384235895248912384,1994539.848500911,154.43,1.65
