strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,2,2617479420467142000764281572894474590662303015952000903296316295384235895248912384,5265370.658100362,156.06,3.01
m1,2,11263756402056001536404168804883086085631457213017080496491595493365776384,5166268.048600355,156.06,54.57
m2,2,2617479420467142000764281572894474590662303015952000903296316295384235895248912384,1994539.848500911,154.43,1.64
