strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,2,12396259440822027688404435553895102998932664852404791197429535927084617127798033612800,5336527.097199979,153.89,3.21
m1,2,12396259440822027688404435553895102998932664852404791197429535927084617127798033612800,5336170.21649998,153.89,123.76
m2,2,12396259440822027688404435553895102998932664852404791197429535927084617127798033612800,1880859.351999529,151.25,1.81
