strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,3,481106098275757962680990283493481931889484943589376,648543.3140000049,71.91,1.11
m1,3,481106098275757962680990283493481931889484943589376,647670.727800008,71.91,44.42
m2,3,481106098275757962680990283493481931889484943589376,187072.4762999987,71.25,0.61
