strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,1,2216323572711182466473848759998636063021928556901926359992338406732680111442775506944,4843462.545599752,162.09,3.10
m1,1,2216323572711182466473848759998636063021928556901926359992338406732680111442775506944,4843462.545599752,162.09,14.30
m2,1,2216323572711182466473848759998636063021928556901926359992338406732680111442775506944,1988385.7501993785,158.24,1.70
