instance_folder,relative_path,instance_id,num_relations,structure_signature,split_R,split_P,v_num_vars,v_num_edges,rest_num_vars,rest_num_edges,noreuse_cpp_v_find_mapping_time_ms,noreuse_py_v_apply_mapping_time_ms,noreuse_cpp_rest_find_mapping_time_ms,noreuse_py_rest_apply_mapping_time_ms,noreuse_sample_v_time_ms,noreuse_sample_rest_time_ms,reuse_cpp_v_find_mapping_time_ms,reuse_py_v_apply_mapping_time_ms,reuse_cpp_rest_find_mapping_time_ms,reuse_py_rest_apply_mapping_time_ms,reuse_sample_v_time_ms,reuse_sample_rest_time_ms,saved_total_time_ms,saved_mapping_time_ms,saved_total_time_pct
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/20relations/36,TREE_graph/20relations/36,36,20,a0c75af9b8b64b690688a74ede5dea3345bcee1e,20,19,360,3760,450,5400,19.63,29.59,29.16,34.25,13.71,15.58,0.00,41.07,0.00,34.18,13.41,15.58,37.68,48.79,26.55
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/20relations/37,TREE_graph/20relations/37,37,20,0a82b0a3cad5d8ad6fda2193be1dbb354bfa86c3,20,19,360,3760,450,5400,13.89,29.25,24.37,33.10,13.38,15.24,0.00,42.18,0.00,35.14,13.26,15.67,22.97,38.26,17.78
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/20relations/38,TREE_graph/20relations/38,38,20,6692555ca4d24197030202d01b96a6227d1f4c20,20,19,360,3760,450,5400,19.45,29.32,26.83,33.82,13.39,15.60,0.00,31.52,0.00,34.64,13.43,15.61,43.21,46.28,31.22
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/20relations/39,TREE_graph/20relations/39,39,20,119c0b6c717feb4316827162bf92a59cd301df0c,20,19,360,3760,450,5400,20.60,28.98,25.88,33.41,13.25,15.40,0.00,41.28,0.00,34.82,13.25,15.54,32.64,46.48,23.73
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/20relations/40,TREE_graph/20relations/40,40,20,edadeb5dcb5d2e5921c5787f79f4d8ffb4b5ceaf,20,19,360,3760,450,5400,15.86,29.58,30.22,33.78,13.50,15.76,0.00,40.54,0.00,34.23,13.16,15.31,35.47,46.08,25.57
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/20relations/41,TREE_graph/20relations/41,41,20,d8dd28309549195a0d191692d444963278f91015,20,19,360,3760,450,5400,16.46,29.29,37.54,34.03,13.53,15.69,0.00,30.29,0.00,33.51,13.15,15.10,54.49,54.00,37.18
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/20relations/42,TREE_graph/20relations/42,42,20,712dde6d63ffbe3bc9bf92bb9698fe4ce49811a8,20,19,360,3760,450,5400,16.73,29.43,27.98,33.82,13.47,15.38,0.00,41.33,0.00,34.52,13.19,15.50,32.26,44.71,23.58
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/20relations/43,TREE_graph/20relations/43,43,20,ae09430fd7594beda4301fc74c14cb1932be68ad,20,19,360,3760,450,5400,16.03,29.02,25.81,33.65,13.19,15.61,0.00,40.52,0.00,34.16,13.17,15.51,29.94,41.84,22.46
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/20relations/44,TREE_graph/20relations/44,44,20,082fbd8d10da1a56daaf7e757672b8fc218ab0ef,20,19,360,3760,450,5400,15.45,28.86,33.45,33.33,13.26,15.49,0.00,178.36,0.00,34.70,13.02,15.44,-101.68,48.90,-72.71
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/20relations/45,TREE_graph/20relations/45,45,20,62ac3b74f5cf3d78260b2ffb2f57830687ead9ce,20,19,360,3760,450,5400,15.05,27.76,23.48,32.32,12.95,15.14,0.00,41.30,0.00,34.88,13.31,15.60,21.61,38.53,17.05
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/20relations/46,TREE_graph/20relations/46,46,20,47281d98e4271a88ddf80de3e2716dce921016a0,20,19,360,3760,450,5400,18.15,28.31,28.73,32.59,13.06,15.00,0.00,41.77,0.00,34.93,13.29,15.65,30.21,46.88,22.24
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/20relations/47,TREE_graph/20relations/47,47,20,e3d8402c83e73dc0e8c8ce4002e1f1b3b0cad925,20,19,360,3760,450,5400,16.74,28.65,27.40,34.12,13.58,15.57,0.00,42.42,0.00,34.92,13.20,15.51,30.00,44.14,22.05
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/20relations/48,TREE_graph/20relations/48,48,20,c71803691e82b61ac13115472e194d9ff33b4ce1,20,19,360,3760,450,5400,15.63,29.24,25.75,33.51,13.68,15.37,0.00,183.74,0.00,34.27,13.23,15.49,-113.54,41.38,-85.25
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/20relations/49,TREE_graph/20relations/49,49,20,d6a0fcbc83f2e700004c02af73397c3d83778722,20,19,360,3760,450,5400,15.58,28.93,27.54,33.58,13.40,15.31,0.00,39.91,0.00,33.63,12.72,15.24,32.84,43.12,24.45
,,AVERAGE,,,,,,,,,16.7416,29.0958,27.5038,36.3246,13.4148,15.4816,0.0000,48.3338,0.0000,34.4368,13.1546,15.4754,27.1624,44.2454,18.7252
