strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,2,5491688126833888963173727331432371345754323787968411532155722087704292914060201150595133865984,10446507.72799944,198.22,4.38
m1,2,23444455958414969061053613192333835711892404392871498612840097890372005741148272263441964386109018341376,10429842.40489948,198.22,79.21
m2,2,5491688126833888963173727331432371345754323787968411532155722087704292914060201150595133865984,4554095.99680042,197.10,2.41
