strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,3,112026846074050093660187090470047842304,669472.66859999,70.56,1.09
m1,3,157168412129217849072298306043987886080,666289.1393999922,70.56,43.89
m2,3,112026846074050093660187090470047842304,185000.94649999772,71.12,0.59
