strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,3,2017683767741173641950951375265248730247251717375290955707855385926081445888,5185560.314900049,156.86,2.99
m1,3,3956790181037619919718524855821065878426445247527908837076722429145907200,5120202.202600057,156.86,118.58
m2,3,2017683767741173641950951375265248730247251717375290955707855385926081445888,1948715.981100111,156.29,1.68
