strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,3,67394396706559330169292859327711632226437685134921171559666064657474575076722879734935944429568,11080575.132998712,197.94,4.55
m1,3,668227083640483634611085715402915700364008873398055964023030594921458038328660436446900118618833420288,10932534.827098774,197.94,241.53
m2,3,67394396706559330169292859327711632226437685134921171559666064657474575076722879734935944429568,4599429.829897728,196.16,2.56
