strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,3,2857097520851488566963655920742212765681063127221796864,658080.9049999978,75.92,1.14
m1,3,2857097520851488566963655920742212765681063127221796864,658080.9049999978,75.92,45.33
m2,3,2857097520851488566963655920742212765681063127221796864,182048.77079999473,71.55,0.65
