strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,2,3810586449458674953973701918165532516836735533595599458615527537056415744,5208344.957000299,156.05,2.99
m1,2,3810586449458674953973701918165532516836735533595599458615527537056415744,5207491.139800274,156.05,123.45
m2,2,3810586449458674953973701918165532516836735533595599458615527537056415744,1933308.014600113,153.52,1.67
