strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,3,3810586449458674953973701918165532516836735533595599458615527537056415744,5208344.957000299,156.05,2.99
m1,3,8249591813198625012672848606959596956127310241418560143360,5169089.56130027,156.05,121.01
m2,3,3810586449458674953973701918165532516836735533595599458615527537056415744,1933308.014600113,153.52,1.70
