strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,3,146735825943749538812467705943241714375387487757658617876905644619827831244436758114568226471936,18836021.192600798,271.67,6.07
m1,3,269612645481331116724839374138852169279867962885595794721260658416799573328318301541037452604473344,18744768.472601,271.67,314.13
m2,3,146735825943749538812467705943241714375387487757658617876905644619827831244436758114568226471936,9032030.663399495,272.47,3.27
