strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,3,172368392050559359988804659840700157270280896512,665982.8878000093,70.43,1.09
m1,3,172368392050559359988804659840700157270280896512,664697.41180001,70.43,44.25
m2,3,172368392050559359988804659840700157270280896512,189500.62710001576,70.92,0.61
