strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,2,27226588424108606493697213225023263377788952708298943584925268841381493539461053353558016000,5336858.166399975,156.40,4.35
m1,2,27226588424108606493697213225023263377788952708298943584925268841381493539461053353558016000,5332494.300799938,156.40,55.05
m2,2,27226588424108606493697213225023263377788952708298943584925268841381493539461053353558016000,1925599.616399757,153.72,1.65
