strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,3,673201530676972049910278129922814366600845279419566049911755549771394784709305381683200,10751832.05019969,197.34,4.29
m1,3,673201530676972049910278129922814366600845279419566049911755549771394784709305381683200,10746894.291899731,197.34,247.74
m2,3,673201530676972049910278129922814366600845279419566049911755549771394784709305381683200,4459140.90410129,197.29,2.37
