strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,3,88095013521996412555461030483714879151089617760399568253856044375569828205721288704,10958130.720200006,199.60,4.35
m1,3,3567589983088809347918415659473536434136166121268391036647574793902422240307288633255975281594728448,10881259.932499977,199.60,246.67
m2,3,88095013521996412555461030483714879151089617760399568253856044375569828205721288704,4485674.280501219,198.53,2.43
