strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,2,1733040232034342847918531712171992968472238354702998913270415360,2194968.2034999793,114.87,1.97
m1,2,226444435958635419270358489772804190833442425644515328,2162712.019999974,114.87,34.66
m2,2,1733040232034342847918531712171992968472238354702998913270415360,662987.389500026,110.02,1.05
