strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,2,25797078026918496652718018312179914379745810750065637403083101884981907295390089135742619740743449060091232834813952,10577290.637500942,195.46,4.45
m1,2,8661759524326417401604274091146359714349583736291272657452405008206195974731406506357635755282056783855616,10563027.78690093,195.46,80.14
m2,2,25797078026918496652718018312179914379745810750065637403083101884981907295390089135742619740743449060091232834813952,4535399.763900111,191.74,2.38
