strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,3,7582924390573748049116337200401477540941682314933782316493814753107100247943896700551168,10669930.437599812,194.72,4.32
m1,3,154586456665835223021485487038804762237351312521438333007108704993000307198613916022802807313549477543936,10595497.06979978,194.72,177.03
m2,3,7582924390573748049116337200401477540941682314933782316493814753107100247943896700551168,4589264.913499861,194.02,2.38
