strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,2,797013748170644908762581609814411681474945221614343313064565647992691895673860784466161565696,2255166.2389999772,104.94,1.92
m1,2,63708472899067331827019221745767926206810763187179382034917149255822949693107640205312,2241907.4561999957,104.94,34.95
m2,2,797013748170644908762581609814411681474945221614343313064565647992691895673860784466161565696,695826.9632999306,106.85,1.08
