strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,3,401671276246039355531833405667067034921639592459154867551097680485628340180301821010509824,5259585.252000216,155.67,3.11
m1,3,5211350135684703884366026481958316812883771429224611820206058981914613653700608,5228502.017700209,155.67,121.72
m2,3,401671276246039355531833405667067034921639592459154867551097680485628340180301821010509824,1997539.156800102,155.52,1.66
