strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,3,24441920953935886573014337435195301812205263737814253568000,2241516.2686000187,108.13,1.98
m1,3,782563730903828938680940824403023943226887870187704397063604309852160,2175175.258200017,108.13,78.79
m2,3,24441920953935886573014337435195301812205263737814253568000,674862.3310999568,107.97,1.08
