strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,2,2864808645173674255249671772468125801612654550317574656098304,639860.3756999804,55.08,1.18
m1,2,2864808645173674255249671772468125801612654550317574656098304,636348.2637999817,55.08,20.12
m2,2,2864808645173674255249671772468125801612654550317574656098304,182513.97679998755,60.76,0.64
