strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,2,113010562280477662560016963574127408994423021347461990126120394563475259179137699501625279774720,5386076.589799832,155.61,3.00
m1,2,1121196927519292804916065569876876239047233819295109177500384307886161920,5275651.672599804,155.61,54.09
m2,2,113010562280477662560016963574127408994423021347461990126120394563475259179137699501625279774720,1990431.233899977,151.07,1.62
