strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,2,2702299394657964674587362195488651247849525540365796543991242171050671951666781010001920,11488754.291500231,193.74,4.31
m1,2,12397435905720064233986336400577784062725129813984885682022682454509901952062639199917038538588160,11346124.097800316,193.74,79.28
m2,2,2702299394657964674587362195488651247849525540365796543991242171050671951666781010001920,4619780.667400571,198.14,2.36
