strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,2,1562243763661692789610229030305437525013207426163228064230518911314083705052463104,19529716.478300452,265.88,5.93
m1,2,40098591153780769365259417695229520971543054308543623403623911622778671434374357234954926592884736,19340254.064200465,265.88,171.33
m2,2,1562243763661692789610229030305437525013207426163228064230518911314083705052463104,9457563.16700288,268.11,3.45
