strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,3,106158678940174283989566512880403691014754023870002364416,632840.5539000222,77.77,1.08
m1,3,106158678940174283989566512880403691014754023870002364416,628599.985400024,77.77,44.82
m2,3,106158678940174283989566512880403691014754023870002364416,179392.94720002284,72.27,0.61
