strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,1,5430509543226333503549254369042981235764458353126954382838575457494143810404352,2037553.9864999473,109.24,2.07
m1,1,5430509543226333503549254369042981235764458353126954382838575457494143810404352,2037553.9864999473,109.24,9.28
m2,1,5430509543226333503549254369042981235764458353126954382838575457494143810404352,682133.3428000808,107.79,1.10
