strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,2,1897171075009337080365502848589711349997209788172590256285496279447662849201168884283148931128758976766803968,5447138.275800196,155.62,2.99
m1,2,1897171075009337080365502848589711349997209788172590256285496279447662849201168884283148931128758976766803968,5441963.765100153,155.62,54.18
m2,2,1897171075009337080365502848589711349997209788172590256285496279447662849201168884283148931128758976766803968,1921729.4064997642,154.75,1.64
