instance_key,k,m0_db_cost,m0_energy,m1_db_cost,m1_energy,m2_db_cost,m2_energy
TREE_graph__50relations__30,1,12396259440822027688404435553895102998932664852404791197429535927084617127798033612800,5336527.097199979,12396259440822027688404435553895102998932664852404791197429535927084617127798033612800,5336527.097199979,12396259440822027688404435553895102998932664852404791197429535927084617127798033612800,1880859.351999529
TREE_graph__50relations__30,2,12396259440822027688404435553895102998932664852404791197429535927084617127798033612800,5336527.097199979,12396259440822027688404435553895102998932664852404791197429535927084617127798033612800,5336170.21649998,12396259440822027688404435553895102998932664852404791197429535927084617127798033612800,1880859.351999529
TREE_graph__50relations__30,3,12396259440822027688404435553895102998932664852404791197429535927084617127798033612800,5336527.097199979,12396259440822027688404435553895102998932664852404791197429535927084617127798033612800,5332023.235199966,12396259440822027688404435553895102998932664852404791197429535927084617127798033612800,1880859.351999529
TREE_graph__50relations__30,4,12396259440822027688404435553895102998932664852404791197429535927084617127798033612800,5336527.097199979,12396259440822027688404435553895102998932664852404791197429535927084617127798033612800,5330634.428999965,12396259440822027688404435553895102998932664852404791197429535927084617127798033612800,1880859.351999529
TREE_graph__50relations__30,5,12396259440822027688404435553895102998932664852404791197429535927084617127798033612800,5336527.097199979,12396259440822027688404435553895102998932664852404791197429535927084617127798033612800,5325185.6372999465,12396259440822027688404435553895102998932664852404791197429535927084617127798033612800,1880859.351999529
TREE_graph__50relations__48,1,2471180597760922122412920898100993893123551262776943200936920799489719957192704,5304835.758400489,2471180597760922122412920898100993893123551262776943200936920799489719957192704,5304835.758400489,2471180597760922122412920898100993893123551262776943200936920799489719957192704,1965141.0362004084
TREE_graph__50relations__48,2,2471180597760922122412920898100993893123551262776943200936920799489719957192704,5304835.758400489,2471180597760922122412920898100993893123551262776943200936920799489719957192704,5301282.071800491,2471180597760922122412920898100993893123551262776943200936920799489719957192704,1965141.0362004084
TREE_graph__50relations__48,3,2471180597760922122412920898100993893123551262776943200936920799489719957192704,5304835.758400489,17776873535439123121342453881887203657921033769092000458107758976380462511841319866859520,5271041.506700517,2471180597760922122412920898100993893123551262776943200936920799489719957192704,1965141.0362004084
TREE_graph__50relations__48,4,2471180597760922122412920898100993893123551262776943200936920799489719957192704,5304835.758400489,17776873535439123121342453881887203657921033769092000458107758976380462511841319866859520,5270866.195500512,2471180597760922122412920898100993893123551262776943200936920799489719957192704,1965141.0362004084
TREE_graph__50relations__48,5,2471180597760922122412920898100993893123551262776943200936920799489719957192704,5304835.758400489,17776873535439123121342453881887203657921033769092000458107758976380462511841319866859520,5270866.195500512,2471180597760922122412920898100993893123551262776943200936920799489719957192704,1965141.0362004084
TREE_graph__50relations__6,1,6001772862871466171206950255931580846547187453735170417376056365181898388711785103360,5292290.858400057,6001772862871466171206950255931580846547187453735170417376056365181898388711785103360,5292290.858400057,6001772862871466171206950255931580846547187453735170417376056365181898388711785103360,1969423.795600041
TREE_graph__50relations__6,2,6001772862871466171206950255931580846547187453735170417376056365181898388711785103360,5292290.858400057,164263775521181653914159182766895666024463128713414257427488475681689089748905538002509853800529920,5223609.269600035,6001772862871466171206950255931580846547187453735170417376056365181898388711785103360,1969423.795600041
TREE_graph__50relations__6,3,6001772862871466171206950255931580846547187453735170417376056365181898388711785103360,5292290.858400057,2021855188994781644826502378607453156159862386743918662728112144384,5181984.052700006,6001772862871466171206950255931580846547187453735170417376056365181898388711785103360,1969423.795600041
TREE_graph__50relations__6,4,6001772862871466171206950255931580846547187453735170417376056365181898388711785103360,5292290.858400057,2021855188994781644826502378607453156159862386743918662728112144384,5181984.052700006,6001772862871466171206950255931580846547187453735170417376056365181898388711785103360,1969423.795600041
TREE_graph__50relations__6,5,6001772862871466171206950255931580846547187453735170417376056365181898388711785103360,5292290.858400057,2021855188994781644826502378607453156159862386743918662728112144384,5181114.697700052,6001772862871466171206950255931580846547187453735170417376056365181898388711785103360,1969423.795600041
TREE_graph__50relations__31,1,27226588424108606493697213225023263377788952708298943584925268841381493539461053353558016000,5336858.166399975,27226588424108606493697213225023263377788952708298943584925268841381493539461053353558016000,5336858.166399975,27226588424108606493697213225023263377788952708298943584925268841381493539461053353558016000,1925599.616399757
TREE_graph__50relations__31,2,27226588424108606493697213225023263377788952708298943584925268841381493539461053353558016000,5336858.166399975,27226588424108606493697213225023263377788952708298943584925268841381493539461053353558016000,5332494.300799938,27226588424108606493697213225023263377788952708298943584925268841381493539461053353558016000,1925599.616399757
TREE_graph__50relations__31,3,27226588424108606493697213225023263377788952708298943584925268841381493539461053353558016000,5336858.166399975,27226588424108606493697213225023263377788952708298943584925268841381493539461053353558016000,5331991.731299981,27226588424108606493697213225023263377788952708298943584925268841381493539461053353558016000,1925599.616399757
TREE_graph__50relations__31,4,27226588424108606493697213225023263377788952708298943584925268841381493539461053353558016000,5336858.166399975,27226588424108606493697213225023263377788952708298943584925268841381493539461053353558016000,5328597.765399961,27226588424108606493697213225023263377788952708298943584925268841381493539461053353558016000,1925599.616399757
TREE_graph__50relations__31,5,27226588424108606493697213225023263377788952708298943584925268841381493539461053353558016000,5336858.166399975,27226588424108606493697213225023263377788952708298943584925268841381493539461053353558016000,5328597.765399961,27226588424108606493697213225023263377788952708298943584925268841381493539461053353558016000,1925599.616399757
TREE_graph__50relations__38,1,656953987332550996324933015863147907587668981421565382420267489299062664827505778194644992,5200625.19109998,656953987332550996324933015863147907587668981421565382420267489299062664827505778194644992,5200625.19109998,656953987332550996324933015863147907587668981421565382420267489299062664827505778194644992,1936055.6627000459
TREE_graph__50relations__38,2,656953987332550996324933015863147907587668981421565382420267489299062664827505778194644992,5200625.19109998,5715695763252806128881175227075876296854443296495069096071194742411607849183519703040,5183512.408900001,656953987332550996324933015863147907587668981421565382420267489299062664827505778194644992,1936055.6627000459
TREE_graph__50relations__38,3,656953987332550996324933015863147907587668981421565382420267489299062664827505778194644992,5200625.19109998,5715695763252806128881175227075876296854443296495069096071194742411607849183519703040,5181549.786299955,656953987332550996324933015863147907587668981421565382420267489299062664827505778194644992,1936055.6627000459
TREE_graph__50relations__38,4,656953987332550996324933015863147907587668981421565382420267489299062664827505778194644992,5200625.19109998,5715695763252806128881175227075876296854443296495069096071194742411607849183519703040,5181549.786299955,656953987332550996324933015863147907587668981421565382420267489299062664827505778194644992,1936055.6627000459
TREE_graph__50relations__38,5,656953987332550996324933015863147907587668981421565382420267489299062664827505778194644992,5200625.19109998,5715695763252806128881175227075876296854443296495069096071194742411607849183519703040,5180226.845499988,656953987332550996324933015863147907587668981421565382420267489299062664827505778194644992,1936055.6627000459
TREE_graph__50relations__15,1,4030925538131073660985197379634759425581908839528853013195105275438020325015552,5255693.662800148,4030925538131073660985197379634759425581908839528853013195105275438020325015552,5255693.662800148,4030925538131073660985197379634759425581908839528853013195105275438020325015552,1917555.5063998217
TREE_graph__50relations__15,2,4030925538131073660985197379634759425581908839528853013195105275438020325015552,5255693.662800148,4030925538131073660985197379634759425581908839528853013195105275438020325015552,5251564.566500168,4030925538131073660985197379634759425581908839528853013195105275438020325015552,1917555.5063998217
TREE_graph__50relations__15,3,4030925538131073660985197379634759425581908839528853013195105275438020325015552,5255693.662800148,4030925538131073660985197379634759425581908839528853013195105275438020325015552,5251564.566500168,4030925538131073660985197379634759425581908839528853013195105275438020325015552,1917555.5063998217
TREE_graph__50relations__15,4,4030925538131073660985197379634759425581908839528853013195105275438020325015552,5255693.662800148,4030925538131073660985197379634759425581908839528853013195105275438020325015552,5245545.597000194,4030925538131073660985197379634759425581908839528853013195105275438020325015552,1917555.5063998217
TREE_graph__50relations__15,5,4030925538131073660985197379634759425581908839528853013195105275438020325015552,5255693.662800148,4030925538131073660985197379634759425581908839528853013195105275438020325015552,5245196.530000173,4030925538131073660985197379634759425581908839528853013195105275438020325015552,1917555.5063998217
TREE_graph__50relations__33,1,21942795091692181838027730248907046490375083781835638813229056,5234647.522599855,21942795091692181838027730248907046490375083781835638813229056,5234647.522599855,21942795091692181838027730248907046490375083781835638813229056,1925477.5455997852
TREE_graph__50relations__33,2,21942795091692181838027730248907046490375083781835638813229056,5234647.522599855,961415705914587711807347455703676795231834604362346908242142460266208559104,5180536.874199897,21942795091692181838027730248907046490375083781835638813229056,1925477.5455997852
TREE_graph__50relations__33,3,21942795091692181838027730248907046490375083781835638813229056,5234647.522599855,961415705914587711807347455703676795231834604362346908242142460266208559104,5176620.118199861,21942795091692181838027730248907046490375083781835638813229056,1925477.5455997852
TREE_graph__50relations__33,4,21942795091692181838027730248907046490375083781835638813229056,5234647.522599855,961415705914587711807347455703676795231834604362346908242142460266208559104,5176387.127299877,21942795091692181838027730248907046490375083781835638813229056,1925477.5455997852
TREE_graph__50relations__33,5,21942795091692181838027730248907046490375083781835638813229056,5234647.522599855,961415705914587711807347455703676795231834604362346908242142460266208559104,5176387.127299877,21942795091692181838027730248907046490375083781835638813229056,1925477.5455997852
TREE_graph__50relations__1,1,29699264701539481653762263353382149853769258784383643404884549420347333363198485818507157424447949894381683605504,5447168.330300173,29699264701539481653762263353382149853769258784383643404884549420347333363198485818507157424447949894381683605504,5447168.330300173,29699264701539481653762263353382149853769258784383643404884549420347333363198485818507157424447949894381683605504,1937072.6561997044
TREE_graph__50relations__1,2,29699264701539481653762263353382149853769258784383643404884549420347333363198485818507157424447949894381683605504,5447168.330300173,17715860802103406635924294951022921132286134865893837645261756517092163584,5432727.770900165,29699264701539481653762263353382149853769258784383643404884549420347333363198485818507157424447949894381683605504,1937072.6561997044
TREE_graph__50relations__1,3,29699264701539481653762263353382149853769258784383643404884549420347333363198485818507157424447949894381683605504,5447168.330300173,30732297385545687127474109010814339626178743346892195259052655667872906952598895690099195904,5414559.420700169,29699264701539481653762263353382149853769258784383643404884549420347333363198485818507157424447949894381683605504,1937072.6561997044
TREE_graph__50relations__1,4,29699264701539481653762263353382149853769258784383643404884549420347333363198485818507157424447949894381683605504,5447168.330300173,30732297385545687127474109010814339626178743346892195259052655667872906952598895690099195904,5414559.420700169,29699264701539481653762263353382149853769258784383643404884549420347333363198485818507157424447949894381683605504,1937072.6561997044
TREE_graph__50relations__1,5,29699264701539481653762263353382149853769258784383643404884549420347333363198485818507157424447949894381683605504,5447168.330300173,30732297385545687127474109010814339626178743346892195259052655667872906952598895690099195904,5414559.420700169,29699264701539481653762263353382149853769258784383643404884549420347333363198485818507157424447949894381683605504,1937072.6561997044
TREE_graph__50relations__26,1,72810445644198236692646500769800981873903700359730247869375108298955463507993174212608,5154465.852900032,72810445644198236692646500769800981873903700359730247869375108298955463507993174212608,5154465.852900032,72810445644198236692646500769800981873903700359730247869375108298955463507993174212608,1910413.0915000916
TREE_graph__50relations__26,2,72810445644198236692646500769800981873903700359730247869375108298955463507993174212608,5154465.852900032,72810445644198236692646500769800981873903700359730247869375108298955463507993174212608,5151435.599900039,72810445644198236692646500769800981873903700359730247869375108298955463507993174212608,1910413.0915000916
TREE_graph__50relations__26,3,72810445644198236692646500769800981873903700359730247869375108298955463507993174212608,5154465.852900032,72810445644198236692646500769800981873903700359730247869375108298955463507993174212608,5150909.523400035,72810445644198236692646500769800981873903700359730247869375108298955463507993174212608,1910413.0915000916
TREE_graph__50relations__26,4,72810445644198236692646500769800981873903700359730247869375108298955463507993174212608,5154465.852900032,32208719038246772217307005279561870506815722593194917565980294399706623055470002176,5100233.499800033,72810445644198236692646500769800981873903700359730247869375108298955463507993174212608,1910413.0915000916
TREE_graph__50relations__26,5,72810445644198236692646500769800981873903700359730247869375108298955463507993174212608,5154465.852900032,32208719038246772217307005279561870506815722593194917565980294399706623055470002176,5100233.499800033,72810445644198236692646500769800981873903700359730247869375108298955463507993174212608,1910413.0915000916
TREE_graph__50relations__41,1,20373265970626252001278196799152426694470802168026332602727203727959504945478232965120,5128223.644199806,20373265970626252001278196799152426694470802168026332602727203727959504945478232965120,5128223.644199806,20373265970626252001278196799152426694470802168026332602727203727959504945478232965120,1922970.078899872
TREE_graph__50relations__41,2,20373265970626252001278196799152426694470802168026332602727203727959504945478232965120,5128223.644199806,20373265970626252001278196799152426694470802168026332602727203727959504945478232965120,5123795.234499789,20373265970626252001278196799152426694470802168026332602727203727959504945478232965120,1922970.078899872
TREE_graph__50relations__41,3,20373265970626252001278196799152426694470802168026332602727203727959504945478232965120,5128223.644199806,20373265970626252001278196799152426694470802168026332602727203727959504945478232965120,5123795.234499789,20373265970626252001278196799152426694470802168026332602727203727959504945478232965120,1922970.078899872
TREE_graph__50relations__41,4,20373265970626252001278196799152426694470802168026332602727203727959504945478232965120,5128223.644199806,20373265970626252001278196799152426694470802168026332602727203727959504945478232965120,5119928.46899981,20373265970626252001278196799152426694470802168026332602727203727959504945478232965120,1922970.078899872
TREE_graph__50relations__41,5,20373265970626252001278196799152426694470802168026332602727203727959504945478232965120,5128223.644199806,20373265970626252001278196799152426694470802168026332602727203727959504945478232965120,5119928.46899981,20373265970626252001278196799152426694470802168026332602727203727959504945478232965120,1922970.078899872
TREE_graph__50relations__19,1,259882090325782591873840859492026553909758344510007316368728178750871532815765209088,5216041.734400052,259882090325782591873840859492026553909758344510007316368728178750871532815765209088,5216041.734400052,259882090325782591873840859492026553909758344510007316368728178750871532815765209088,1932575.8416995576
TREE_graph__50relations__19,2,259882090325782591873840859492026553909758344510007316368728178750871532815765209088,5216041.734400052,259882090325782591873840859492026553909758344510007316368728178750871532815765209088,5215183.411400106,259882090325782591873840859492026553909758344510007316368728178750871532815765209088,1932575.8416995576
TREE_graph__50relations__19,3,259882090325782591873840859492026553909758344510007316368728178750871532815765209088,5216041.734400052,15217525152165022969227629587158285775644895912083912163620794124576856200724589053447503872,5187564.408000137,259882090325782591873840859492026553909758344510007316368728178750871532815765209088,1932575.8416995576
TREE_graph__50relations__19,4,259882090325782591873840859492026553909758344510007316368728178750871532815765209088,5216041.734400052,15217525152165022969227629587158285775644895912083912163620794124576856200724589053447503872,5187564.408000137,259882090325782591873840859492026553909758344510007316368728178750871532815765209088,1932575.8416995576
TREE_graph__50relations__19,5,259882090325782591873840859492026553909758344510007316368728178750871532815765209088,5216041.734400052,15217525152165022969227629587158285775644895912083912163620794124576856200724589053447503872,5187564.408000137,259882090325782591873840859492026553909758344510007316368728178750871532815765209088,1932575.8416995576
TREE_graph__50relations__29,1,54054775909135697038333531125305050303302350354711496087307754620872161104276924399616,5063244.258600206,54054775909135697038333531125305050303302350354711496087307754620872161104276924399616,5063244.258600206,54054775909135697038333531125305050303302350354711496087307754620872161104276924399616,1922546.6246002216
TREE_graph__50relations__29,2,54054775909135697038333531125305050303302350354711496087307754620872161104276924399616,5063244.258600206,54054775909135697038333531125305050303302350354711496087307754620872161104276924399616,5062573.449900194,54054775909135697038333531125305050303302350354711496087307754620872161104276924399616,1922546.6246002216
TREE_graph__50relations__29,3,54054775909135697038333531125305050303302350354711496087307754620872161104276924399616,5063244.258600206,54054775909135697038333531125305050303302350354711496087307754620872161104276924399616,5058377.867700222,54054775909135697038333531125305050303302350354711496087307754620872161104276924399616,1922546.6246002216
TREE_graph__50relations__29,4,54054775909135697038333531125305050303302350354711496087307754620872161104276924399616,5063244.258600206,54054775909135697038333531125305050303302350354711496087307754620872161104276924399616,5056236.227500229,54054775909135697038333531125305050303302350354711496087307754620872161104276924399616,1922546.6246002216
TREE_graph__50relations__29,5,54054775909135697038333531125305050303302350354711496087307754620872161104276924399616,5063244.258600206,54054775909135697038333531125305050303302350354711496087307754620872161104276924399616,5056236.227500229,54054775909135697038333531125305050303302350354711496087307754620872161104276924399616,1922546.6246002216
TREE_graph__50relations__37,1,3816587255992382564564036931200107050958502269842916771816100122299960337104896,5151484.849499983,3816587255992382564564036931200107050958502269842916771816100122299960337104896,5151484.849499983,3816587255992382564564036931200107050958502269842916771816100122299960337104896,1922238.1301999567
TREE_graph__50relations__37,2,3816587255992382564564036931200107050958502269842916771816100122299960337104896,5151484.849499983,24018161314945602535564243889129159850711776470847502993296836885791812138041344,5130027.150299947,3816587255992382564564036931200107050958502269842916771816100122299960337104896,1922238.1301999567
TREE_graph__50relations__37,3,3816587255992382564564036931200107050958502269842916771816100122299960337104896,5151484.849499983,24018161314945602535564243889129159850711776470847502993296836885791812138041344,5127623.328099945,3816587255992382564564036931200107050958502269842916771816100122299960337104896,1922238.1301999567
TREE_graph__50relations__37,4,3816587255992382564564036931200107050958502269842916771816100122299960337104896,5151484.849499983,24018161314945602535564243889129159850711776470847502993296836885791812138041344,5125961.488199978,3816587255992382564564036931200107050958502269842916771816100122299960337104896,1922238.1301999567
TREE_graph__50relations__37,5,3816587255992382564564036931200107050958502269842916771816100122299960337104896,5151484.849499983,24018161314945602535564243889129159850711776470847502993296836885791812138041344,5125961.488199978,3816587255992382564564036931200107050958502269842916771816100122299960337104896,1922238.1301999567
TREE_graph__50relations__10,1,1264449937191051375797426727445239263579622175367520018543780449746944,5228090.768000282,1264449937191051375797426727445239263579622175367520018543780449746944,5228090.768000282,1264449937191051375797426727445239263579622175367520018543780449746944,1978576.6673004953
TREE_graph__50relations__10,2,1264449937191051375797426727445239263579622175367520018543780449746944,5228090.768000282,4282584544077757823785759669253754069109256715886069065604847748135561586717644292096,5195378.565000211,1264449937191051375797426727445239263579622175367520018543780449746944,1978576.6673004953
TREE_graph__50relations__10,3,1264449937191051375797426727445239263579622175367520018543780449746944,5228090.768000282,1358789721837385091643956368840392752455238389862840423012162410119168,5127433.494000194,1264449937191051375797426727445239263579622175367520018543780449746944,1978576.6673004953
TREE_graph__50relations__10,4,1264449937191051375797426727445239263579622175367520018543780449746944,5228090.768000282,1358789721837385091643956368840392752455238389862840423012162410119168,5127433.494000194,1264449937191051375797426727445239263579622175367520018543780449746944,1978576.6673004953
TREE_graph__50relations__10,5,1264449937191051375797426727445239263579622175367520018543780449746944,5228090.768000282,1358789721837385091643956368840392752455238389862840423012162410119168,5123945.0831002025,1264449937191051375797426727445239263579622175367520018543780449746944,1978576.6673004953
TREE_graph__50relations__5,1,15966180408620170120897356826648346471225518788484572557395099648,5653624.267799927,15966180408620170120897356826648346471225518788484572557395099648,5653624.267799927,15966180408620170120897356826648346471225518788484572557395099648,2016815.6802995538
TREE_graph__50relations__5,2,15966180408620170120897356826648346471225518788484572557395099648,5653624.267799927,15966180408620170120897356826648346471225518788484572557395099648,5652573.811399915,15966180408620170120897356826648346471225518788484572557395099648,2016815.6802995538
TREE_graph__50relations__5,3,15966180408620170120897356826648346471225518788484572557395099648,5653624.267799927,71473236957020644703510699678612166389787244079510927013898019361783808,5586733.381799923,15966180408620170120897356826648346471225518788484572557395099648,2016815.6802995538
TREE_graph__50relations__5,4,15966180408620170120897356826648346471225518788484572557395099648,5653624.267799927,71473236957020644703510699678612166389787244079510927013898019361783808,5578098.12129994,15966180408620170120897356826648346471225518788484572557395099648,2016815.6802995538
TREE_graph__50relations__5,5,15966180408620170120897356826648346471225518788484572557395099648,5653624.267799927,3881392008781722892547714858291584514154927577738010852912529408,5562598.96179995,15966180408620170120897356826648346471225518788484572557395099648,2016815.6802995538
TREE_graph__50relations__27,1,5717156406990418266908008886179448778987751895815096721747164078370069445286904777709351258606727885332463378577227776,5359810.857300316,5717156406990418266908008886179448778987751895815096721747164078370069445286904777709351258606727885332463378577227776,5359810.857300316,5717156406990418266908008886179448778987751895815096721747164078370069445286904777709351258606727885332463378577227776,1928711.2817997918
TREE_graph__50relations__27,2,5717156406990418266908008886179448778987751895815096721747164078370069445286904777709351258606727885332463378577227776,5359810.857300316,4632188609401375914939250924084795223405570900134316372411421592850664109679575040,5307911.354300293,5717156406990418266908008886179448778987751895815096721747164078370069445286904777709351258606727885332463378577227776,1928711.2817997918
TREE_graph__50relations__27,3,5717156406990418266908008886179448778987751895815096721747164078370069445286904777709351258606727885332463378577227776,5359810.857300316,4632188609401375914939250924084795223405570900134316372411421592850664109679575040,5307826.470100292,5717156406990418266908008886179448778987751895815096721747164078370069445286904777709351258606727885332463378577227776,1928711.2817997918
TREE_graph__50relations__27,4,5717156406990418266908008886179448778987751895815096721747164078370069445286904777709351258606727885332463378577227776,5359810.857300316,4632188609401375914939250924084795223405570900134316372411421592850664109679575040,5305732.99080028,5717156406990418266908008886179448778987751895815096721747164078370069445286904777709351258606727885332463378577227776,1928711.2817997918
TREE_graph__50relations__27,5,5717156406990418266908008886179448778987751895815096721747164078370069445286904777709351258606727885332463378577227776,5359810.857300316,4632188609401375914939250924084795223405570900134316372411421592850664109679575040,5300619.018000299,5717156406990418266908008886179448778987751895815096721747164078370069445286904777709351258606727885332463378577227776,1928711.2817997918
TREE_graph__50relations__35,1,401671276246039355531833405667067034921639592459154867551097680485628340180301821010509824,5259585.252000216,401671276246039355531833405667067034921639592459154867551097680485628340180301821010509824,5259585.252000216,401671276246039355531833405667067034921639592459154867551097680485628340180301821010509824,1997539.156800102
TREE_graph__50relations__35,2,401671276246039355531833405667067034921639592459154867551097680485628340180301821010509824,5259585.252000216,401671276246039355531833405667067034921639592459154867551097680485628340180301821010509824,5254848.974500202,401671276246039355531833405667067034921639592459154867551097680485628340180301821010509824,1997539.156800102
TREE_graph__50relations__35,3,401671276246039355531833405667067034921639592459154867551097680485628340180301821010509824,5259585.252000216,5211350135684703884366026481958316812883771429224611820206058981914613653700608,5228502.017700209,401671276246039355531833405667067034921639592459154867551097680485628340180301821010509824,1997539.156800102
TREE_graph__50relations__35,4,401671276246039355531833405667067034921639592459154867551097680485628340180301821010509824,5259585.252000216,5211350135684703884366026481958316812883771429224611820206058981914613653700608,5225346.279900196,401671276246039355531833405667067034921639592459154867551097680485628340180301821010509824,1997539.156800102
