strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,2,4060998037701448681789750309266423800889716306605101425667080192,2162939.120899972,112.17,1.97
m1,2,92566568954787041603898191745303281390851802605730778085777735680,2125183.0699999956,112.17,35.13
m2,2,4060998037701448681789750309266423800889716306605101425667080192,691454.643300072,107.10,1.07
