strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,3,85352102943828649186254270246209284376317365820265842008615404581093471048464644309370490800578558036526441168896,18734424.01980073,340.73,6.02
m1,3,85352102943828649186254270246209284376317365820265842008615404581093471048464644309370490800578558036526441168896,18728181.57740058,340.73,379.81
m2,3,85352102943828649186254270246209284376317365820265842008615404581093471048464644309370490800578558036526441168896,8865752.717095627,340.12,3.35
