strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,2,4819872180035250800100376630414702370239595250043584512,658066.7443000039,72.09,1.08
m1,2,5013786744463997033363719596688120915129532416,650769.6397000026,72.09,19.02
m2,2,4819872180035250800100376630414702370239595250043584512,179251.73849999873,68.22,0.58
