strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,1,77313801505488968149620721200685095977751461858496539805937041408,2116573.748299969,113.08,2.05
m1,1,77313801505488968149620721200685095977751461858496539805937041408,2116573.748299969,113.08,9.21
m2,1,77313801505488968149620721200685095977751461858496539805937041408,680498.0245999784,107.62,1.12
