strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,2,10618805771001743112921315388870805505231611591870796199943521435648,2233313.594800016,110.31,2.04
m1,2,71362363529894531836141826271658609790681035620519574025181333010632939826933968266067968000,2159395.714100003,110.31,36.58
m2,2,10618805771001743112921315388870805505231611591870796199943521435648,694171.2062000333,110.07,1.13
