strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,2,28444343507511932117794605247586873479607802368888544051205549405224775742237710172469326838360965120,10897452.214599384,198.23,4.30
m1,2,3052275890786819519980853986389858223136501448515604440019071574358260165696889974754667134976,10856862.020499352,198.23,147.82
m2,2,28444343507511932117794605247586873479607802368888544051205549405224775742237710172469326838360965120,4474863.290299879,197.63,2.41
