strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,1,267869853772402832770677483598965909197506750819838848627642356652411191296,2110023.879100032,103.81,2.06
m1,1,267869853772402832770677483598965909197506750819838848627642356652411191296,2110023.879100032,103.81,9.21
m2,1,267869853772402832770677483598965909197506750819838848627642356652411191296,682631.4982000968,104.36,1.12
