strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,1,18602457650163432817108192631039880990886663840453954166923729097579569539082001497538428928,2083287.116300035,110.93,6.56
m1,1,18602457650163432817108192631039880990886663840453954166923729097579569539082001497538428928,2083287.116300035,110.93,10.84
m2,1,18602457650163432817108192631039880990886663840453954166923729097579569539082001497538428928,682200.5526999038,107.27,1.16
