instance_key,k,m0_db_cost,m0_energy,m1_db_cost,m1_energy,m2_db_cost,m2_energy
TREE_graph__30relations__14,3,1512183902087143338384504366675199970753564440619390318149632,678339.6126000092,483289583729580086682471549563171094914794398107155038208,655513.339400009,1512183902087143338384504366675199970753564440619390318149632,183082.60620000082
TREE_graph__30relations__14,4,1512183902087143338384504366675199970753564440619390318149632,678339.6126000092,483289583729580086682471549563171094914794398107155038208,652399.7971000092,1512183902087143338384504366675199970753564440619390318149632,183082.60620000082
TREE_graph__30relations__14,5,1512183902087143338384504366675199970753564440619390318149632,678339.6126000092,483289583729580086682471549563171094914794398107155038208,652399.7971000092,1512183902087143338384504366675199970753564440619390318149632,183082.60620000082
TREE_graph__30relations__1,1,77435988741562449948480628730516293698593385650755155441158717440,658466.3771999968,77435988741562449948480628730516293698593385650755155441158717440,658466.3771999968,77435988741562449948480628730516293698593385650755155441158717440,190090.92260001096
TREE_graph__30relations__1,2,77435988741562449948480628730516293698593385650755155441158717440,658466.3771999968,77435988741562449948480628730516293698593385650755155441158717440,655267.8969999986,77435988741562449948480628730516293698593385650755155441158717440,190090.92260001096
TREE_graph__30relations__1,3,77435988741562449948480628730516293698593385650755155441158717440,658466.3771999968,77435988741562449948480628730516293698593385650755155441158717440,654789.9695999977,77435988741562449948480628730516293698593385650755155441158717440,190090.92260001096
TREE_graph__30relations__1,4,77435988741562449948480628730516293698593385650755155441158717440,658466.3771999968,77435988741562449948480628730516293698593385650755155441158717440,654789.9695999977,77435988741562449948480628730516293698593385650755155441158717440,190090.92260001096
TREE_graph__30relations__1,5,77435988741562449948480628730516293698593385650755155441158717440,658466.3771999968,77435988741562449948480628730516293698593385650755155441158717440,654329.1934999968,77435988741562449948480628730516293698593385650755155441158717440,190090.92260001096
TREE_graph__30relations__45,1,79676100186107661456048806728882173091408012401700765696,651033.6575999868,79676100186107661456048806728882173091408012401700765696,651033.6575999868,79676100186107661456048806728882173091408012401700765696,180194.2663999823
TREE_graph__30relations__45,2,79676100186107661456048806728882173091408012401700765696,651033.6575999868,79676100186107661456048806728882173091408012401700765696,651033.6575999868,79676100186107661456048806728882173091408012401700765696,180194.2663999823
TREE_graph__30relations__45,3,79676100186107661456048806728882173091408012401700765696,651033.6575999868,11351759064439400382520434351229473540336895361622829170688,647852.6514999878,79676100186107661456048806728882173091408012401700765696,180194.2663999823
TREE_graph__30relations__45,4,79676100186107661456048806728882173091408012401700765696,651033.6575999868,11351759064439400382520434351229473540336895361622829170688,647088.897799989,79676100186107661456048806728882173091408012401700765696,180194.2663999823
TREE_graph__30relations__45,5,79676100186107661456048806728882173091408012401700765696,651033.6575999868,11351759064439400382520434351229473540336895361622829170688,644659.5738999898,79676100186107661456048806728882173091408012401700765696,180194.2663999823
TREE_graph__30relations__21,1,10281447230413243328696233015359214073338255244910615837102047232,678962.0889999955,10281447230413243328696233015359214073338255244910615837102047232,678962.0889999955,10281447230413243328696233015359214073338255244910615837102047232,188447.4098999875
TREE_graph__30relations__21,2,10281447230413243328696233015359214073338255244910615837102047232,678962.0889999955,10281447230413243328696233015359214073338255244910615837102047232,675753.7540999945,10281447230413243328696233015359214073338255244910615837102047232,188447.4098999875
TREE_graph__30relations__21,3,10281447230413243328696233015359214073338255244910615837102047232,678962.0889999955,10281447230413243328696233015359214073338255244910615837102047232,672540.8945999952,10281447230413243328696233015359214073338255244910615837102047232,188447.4098999875
TREE_graph__30relations__21,4,10281447230413243328696233015359214073338255244910615837102047232,678962.0889999955,10281447230413243328696233015359214073338255244910615837102047232,672540.8945999952,10281447230413243328696233015359214073338255244910615837102047232,188447.4098999875
TREE_graph__30relations__21,5,10281447230413243328696233015359214073338255244910615837102047232,678962.0889999955,10281447230413243328696233015359214073338255244910615837102047232,672540.8945999952,10281447230413243328696233015359214073338255244910615837102047232,188447.4098999875
TREE_graph__30relations__19,1,11723967761792099244258114393555945847817535768615994057112680398848,680748.9197000043,11723967761792099244258114393555945847817535768615994057112680398848,680748.9197000043,11723967761792099244258114393555945847817535768615994057112680398848,193713.94590001128
TREE_graph__30relations__19,2,11723967761792099244258114393555945847817535768615994057112680398848,680748.9197000043,37465998037035329646609804592929752203503758473710436691581991911424,656041.649100002,11723967761792099244258114393555945847817535768615994057112680398848,193713.94590001128
TREE_graph__30relations__19,3,11723967761792099244258114393555945847817535768615994057112680398848,680748.9197000043,37465998037035329646609804592929752203503758473710436691581991911424,654331.1591000028,11723967761792099244258114393555945847817535768615994057112680398848,193713.94590001128
TREE_graph__30relations__19,4,11723967761792099244258114393555945847817535768615994057112680398848,680748.9197000043,37465998037035329646609804592929752203503758473710436691581991911424,654223.1801000015,11723967761792099244258114393555945847817535768615994057112680398848,193713.94590001128
TREE_graph__30relations__19,5,11723967761792099244258114393555945847817535768615994057112680398848,680748.9197000043,37465998037035329646609804592929752203503758473710436691581991911424,654223.1801000015,11723967761792099244258114393555945847817535768615994057112680398848,193713.94590001128
TREE_graph__30relations__27,1,2596268003038807182305934021342401614905099828476269207045684889529614336,671247.8133999952,2596268003038807182305934021342401614905099828476269207045684889529614336,671247.8133999952,2596268003038807182305934021342401614905099828476269207045684889529614336,188386.45919999338
TREE_graph__30relations__27,2,2596268003038807182305934021342401614905099828476269207045684889529614336,671247.8133999952,965205070862746921587742277637286142999249482684147246825472,662783.4701999956,2596268003038807182305934021342401614905099828476269207045684889529614336,188386.45919999338
TREE_graph__30relations__27,3,2596268003038807182305934021342401614905099828476269207045684889529614336,671247.8133999952,3588187792623816716159161629688189861283945332614181421516648463917165576192,642063.8859999949,2596268003038807182305934021342401614905099828476269207045684889529614336,188386.45919999338
TREE_graph__30relations__27,4,2596268003038807182305934021342401614905099828476269207045684889529614336,671247.8133999952,3588187792623816716159161629688189861283945332614181421516648463917165576192,642063.8859999949,2596268003038807182305934021342401614905099828476269207045684889529614336,188386.45919999338
TREE_graph__30relations__27,5,2596268003038807182305934021342401614905099828476269207045684889529614336,671247.8133999952,3588187792623816716159161629688189861283945332614181421516648463917165576192,642063.8859999949,2596268003038807182305934021342401614905099828476269207045684889529614336,188386.45919999338
TREE_graph__30relations__11,1,2360909467688909157099667831573264144720199680,670203.6140999962,2360909467688909157099667831573264144720199680,670203.6140999962,2360909467688909157099667831573264144720199680,185762.4247000063
TREE_graph__30relations__11,2,2360909467688909157099667831573264144720199680,670203.6140999962,43558545679813669024699774450888937065209135104,654402.922899996,2360909467688909157099667831573264144720199680,185762.4247000063
TREE_graph__30relations__11,3,2360909467688909157099667831573264144720199680,670203.6140999962,23317100264733531919071269006526990760215052288,646074.6297999963,2360909467688909157099667831573264144720199680,185762.4247000063
TREE_graph__30relations__11,4,2360909467688909157099667831573264144720199680,670203.6140999962,23317100264733531919071269006526990760215052288,646074.6297999963,2360909467688909157099667831573264144720199680,185762.4247000063
TREE_graph__30relations__11,5,2360909467688909157099667831573264144720199680,670203.6140999962,23317100264733531919071269006526990760215052288,646074.6297999963,2360909467688909157099667831573264144720199680,185762.4247000063
TREE_graph__30relations__35,1,206827067148910572282750479334932827536760935528005632,626277.6812999923,206827067148910572282750479334932827536760935528005632,626277.6812999923,206827067148910572282750479334932827536760935528005632,187779.85649999423
TREE_graph__30relations__35,2,206827067148910572282750479334932827536760935528005632,626277.6812999923,11069333346775147514342905863528852504463056603588876644122624,620403.2148999923,206827067148910572282750479334932827536760935528005632,187779.85649999423
TREE_graph__30relations__35,3,206827067148910572282750479334932827536760935528005632,626277.6812999923,11069333346775147514342905863528852504463056603588876644122624,620403.2148999923,206827067148910572282750479334932827536760935528005632,187779.85649999423
TREE_graph__30relations__35,4,206827067148910572282750479334932827536760935528005632,626277.6812999923,11069333346775147514342905863528852504463056603588876644122624,619733.4498999929,206827067148910572282750479334932827536760935528005632,187779.85649999423
TREE_graph__30relations__35,5,206827067148910572282750479334932827536760935528005632,626277.6812999923,11069333346775147514342905863528852504463056603588876644122624,618383.0475999941,206827067148910572282750479334932827536760935528005632,187779.85649999423
TREE_graph__30relations__18,1,106158678940174283989566512880403691014754023870002364416,632840.5539000222,106158678940174283989566512880403691014754023870002364416,632840.5539000222,106158678940174283989566512880403691014754023870002364416,179392.94720002284
TREE_graph__30relations__18,2,106158678940174283989566512880403691014754023870002364416,632840.5539000222,106158678940174283989566512880403691014754023870002364416,629742.0726000225,106158678940174283989566512880403691014754023870002364416,179392.94720002284
TREE_graph__30relations__18,3,106158678940174283989566512880403691014754023870002364416,632840.5539000222,106158678940174283989566512880403691014754023870002364416,628599.985400024,106158678940174283989566512880403691014754023870002364416,179392.94720002284
TREE_graph__30relations__18,4,106158678940174283989566512880403691014754023870002364416,632840.5539000222,106158678940174283989566512880403691014754023870002364416,628599.985400024,106158678940174283989566512880403691014754023870002364416,179392.94720002284
TREE_graph__30relations__18,5,106158678940174283989566512880403691014754023870002364416,632840.5539000222,2044413037887473425811630079877017262111734481551360,624980.4840000246,106158678940174283989566512880403691014754023870002364416,179392.94720002284
TREE_graph__30relations__10,1,1265788119030590703978680799750782976,640878.688400012,1265788119030590703978680799750782976,640878.688400012,1265788119030590703978680799750782976,179584.20230002547
TREE_graph__30relations__10,2,1265788119030590703978680799750782976,640878.688400012,378456389608938733612263241812126586898878168039424,635835.3922000141,1265788119030590703978680799750782976,179584.20230002547
TREE_graph__30relations__10,3,1265788119030590703978680799750782976,640878.688400012,378456389608938733612263241812126586898878168039424,635835.3922000141,1265788119030590703978680799750782976,179584.20230002547
TREE_graph__30relations__10,4,1265788119030590703978680799750782976,640878.688400012,41719369358181523281995611163072659456,634280.162100015,1265788119030590703978680799750782976,179584.20230002547
TREE_graph__30relations__10,5,1265788119030590703978680799750782976,640878.688400012,41719369358181523281995611163072659456,632470.1631000154,1265788119030590703978680799750782976,179584.20230002547
TREE_graph__30relations__20,1,93630763754357760596530423432580069016363058074663390855208139489280,664353.004200002,93630763754357760596530423432580069016363058074663390855208139489280,664353.004200002,93630763754357760596530423432580069016363058074663390855208139489280,181775.3526999922
TREE_graph__30relations__20,2,93630763754357760596530423432580069016363058074663390855208139489280,664353.004200002,199190568719813956003021893576523872430082328072680419234938880,651894.3800000008,93630763754357760596530423432580069016363058074663390855208139489280,181775.3526999922
TREE_graph__30relations__20,3,93630763754357760596530423432580069016363058074663390855208139489280,664353.004200002,199190568719813956003021893576523872430082328072680419234938880,651272.2466999998,93630763754357760596530423432580069016363058074663390855208139489280,181775.3526999922
TREE_graph__30relations__20,4,93630763754357760596530423432580069016363058074663390855208139489280,664353.004200002,199190568719813956003021893576523872430082328072680419234938880,648790.0897999988,93630763754357760596530423432580069016363058074663390855208139489280,181775.3526999922
TREE_graph__30relations__20,5,93630763754357760596530423432580069016363058074663390855208139489280,664353.004200002,4316982762085213401041199746050914976672574148864631834006257664,644765.9375999987,93630763754357760596530423432580069016363058074663390855208139489280,181775.3526999922
TREE_graph__30relations__29,1,2913116734165974179751407524779444676560683911900103290816299008,646270.5476999892,2913116734165974179751407524779444676560683911900103290816299008,646270.5476999892,2913116734165974179751407524779444676560683911900103290816299008,184420.3027999879
TREE_graph__30relations__29,2,2913116734165974179751407524779444676560683911900103290816299008,646270.5476999892,21128921385893485814759560643039747082055760633676149611674622685609984,641456.3924999883,2913116734165974179751407524779444676560683911900103290816299008,184420.3027999879
TREE_graph__30relations__29,3,2913116734165974179751407524779444676560683911900103290816299008,646270.5476999892,21128921385893485814759560643039747082055760633676149611674622685609984,641265.9642999865,2913116734165974179751407524779444676560683911900103290816299008,184420.3027999879
TREE_graph__30relations__29,4,2913116734165974179751407524779444676560683911900103290816299008,646270.5476999892,21128921385893485814759560643039747082055760633676149611674622685609984,641265.9642999865,2913116734165974179751407524779444676560683911900103290816299008,184420.3027999879
TREE_graph__30relations__29,5,2913116734165974179751407524779444676560683911900103290816299008,646270.5476999892,1897548373136767061570388651905432072404891161278129354785112796954624,623809.1481999875,2913116734165974179751407524779444676560683911900103290816299008,184420.3027999879
TREE_graph__30relations__7,1,4276076444630073701564625360254273328985213580405419909813633024,633745.4054000054,4276076444630073701564625360254273328985213580405419909813633024,633745.4054000054,4276076444630073701564625360254273328985213580405419909813633024,178410.47220000502
TREE_graph__30relations__7,2,4276076444630073701564625360254273328985213580405419909813633024,633745.4054000054,5882865787512884135454704405800546883111504552581954240375181803520,614563.5196000056,4276076444630073701564625360254273328985213580405419909813633024,178410.47220000502
TREE_graph__30relations__7,3,4276076444630073701564625360254273328985213580405419909813633024,633745.4054000054,5882865787512884135454704405800546883111504552581954240375181803520,614563.5196000056,4276076444630073701564625360254273328985213580405419909813633024,178410.47220000502
TREE_graph__30relations__7,4,4276076444630073701564625360254273328985213580405419909813633024,633745.4054000054,5882865787512884135454704405800546883111504552581954240375181803520,613957.2800000021,4276076444630073701564625360254273328985213580405419909813633024,178410.47220000502
TREE_graph__30relations__7,5,4276076444630073701564625360254273328985213580405419909813633024,633745.4054000054,5882865787512884135454704405800546883111504552581954240375181803520,613957.2800000021,4276076444630073701564625360254273328985213580405419909813633024,178410.47220000502
TREE_graph__30relations__39,1,254929847190678858853490763365782003847556135104020480,624694.0324999916,254929847190678858853490763365782003847556135104020480,624694.0324999916,254929847190678858853490763365782003847556135104020480,180705.22059999348
TREE_graph__30relations__39,2,254929847190678858853490763365782003847556135104020480,624694.0324999916,254929847190678858853490763365782003847556135104020480,624694.0324999916,254929847190678858853490763365782003847556135104020480,180705.22059999348
TREE_graph__30relations__39,3,254929847190678858853490763365782003847556135104020480,624694.0324999916,254929847190678858853490763365782003847556135104020480,624071.7736999926,254929847190678858853490763365782003847556135104020480,180705.22059999348
TREE_graph__30relations__39,4,254929847190678858853490763365782003847556135104020480,624694.0324999916,200162568575390958981675506554624201857078801943510114389790733276650552688640,619242.4585999929,254929847190678858853490763365782003847556135104020480,180705.22059999348
TREE_graph__30relations__39,5,254929847190678858853490763365782003847556135104020480,624694.0324999916,200162568575390958981675506554624201857078801943510114389790733276650552688640,619242.4585999929,254929847190678858853490763365782003847556135104020480,180705.22059999348
TREE_graph__30relations__48,1,2450979962909325285011352544796206399848910531067904,644913.6185999964,2450979962909325285011352544796206399848910531067904,644913.6185999964,2450979962909325285011352544796206399848910531067904,176181.8219999973
TREE_graph__30relations__48,2,2450979962909325285011352544796206399848910531067904,644913.6185999964,316614098695434009450675094167686014272274774182923016851261751296,637307.0748999987,2450979962909325285011352544796206399848910531067904,176181.8219999973
TREE_graph__30relations__48,3,2450979962909325285011352544796206399848910531067904,644913.6185999964,316614098695434009450675094167686014272274774182923016851261751296,637307.0748999987,2450979962909325285011352544796206399848910531067904,176181.8219999973
TREE_graph__30relations__48,4,2450979962909325285011352544796206399848910531067904,644913.6185999964,316614098695434009450675094167686014272274774182923016851261751296,634880.5032999978,2450979962909325285011352544796206399848910531067904,176181.8219999973
TREE_graph__30relations__48,5,2450979962909325285011352544796206399848910531067904,644913.6185999964,316614098695434009450675094167686014272274774182923016851261751296,634880.5032999978,2450979962909325285011352544796206399848910531067904,176181.8219999973
TREE_graph__30relations__34,1,23098944966910089770207385694189653322553622528,602007.1733999994,23098944966910089770207385694189653322553622528,602007.1733999994,23098944966910089770207385694189653322553622528,174393.60299998563
TREE_graph__30relations__34,2,23098944966910089770207385694189653322553622528,602007.1733999994,58772762280476167974578003412412246925684768768,600050.7086999984,23098944966910089770207385694189653322553622528,174393.60299998563
TREE_graph__30relations__34,3,23098944966910089770207385694189653322553622528,602007.1733999994,782271362355935570845601462958908203724632594352779034624,579819.1323999983,23098944966910089770207385694189653322553622528,174393.60299998563
TREE_graph__30relations__34,4,23098944966910089770207385694189653322553622528,602007.1733999994,782271362355935570845601462958908203724632594352779034624,579631.3539999966,23098944966910089770207385694189653322553622528,174393.60299998563
TREE_graph__30relations__34,5,23098944966910089770207385694189653322553622528,602007.1733999994,782271362355935570845601462958908203724632594352779034624,578512.8362999968,23098944966910089770207385694189653322553622528,174393.60299998563
TREE_graph__30relations__43,1,2575234211860225567836957606285174258711792893812789501262043059983482880,593453.538499993,2575234211860225567836957606285174258711792893812789501262043059983482880,593453.538499993,2575234211860225567836957606285174258711792893812789501262043059983482880,177819.7549000053
TREE_graph__30relations__43,2,2575234211860225567836957606285174258711792893812789501262043059983482880,593453.538499993,2575234211860225567836957606285174258711792893812789501262043059983482880,593453.538499993,2575234211860225567836957606285174258711792893812789501262043059983482880,177819.7549000053
TREE_graph__30relations__43,3,2575234211860225567836957606285174258711792893812789501262043059983482880,593453.538499993,2575234211860225567836957606285174258711792893812789501262043059983482880,593453.538499993,2575234211860225567836957606285174258711792893812789501262043059983482880,177819.7549000053
TREE_graph__30relations__43,4,2575234211860225567836957606285174258711792893812789501262043059983482880,593453.538499993,2575234211860225567836957606285174258711792893812789501262043059983482880,591415.4428999915,2575234211860225567836957606285174258711792893812789501262043059983482880,177819.7549000053
TREE_graph__30relations__43,5,2575234211860225567836957606285174258711792893812789501262043059983482880,593453.538499993,9380431493990489179699339641722405422000052320708906255908864,586605.3241999905,2575234211860225567836957606285174258711792893812789501262043059983482880,177819.7549000053
TREE_graph__30relations__26,1,17628613450528316153604754567344549420481048304371222527868928,635838.838300003,17628613450528316153604754567344549420481048304371222527868928,635838.838300003,17628613450528316153604754567344549420481048304371222527868928,182661.98429999713
TREE_graph__30relations__26,2,17628613450528316153604754567344549420481048304371222527868928,635838.838300003,15745904007885643380832295627032908267520,623018.4650000067,17628613450528316153604754567344549420481048304371222527868928,182661.98429999713
TREE_graph__30relations__26,3,17628613450528316153604754567344549420481048304371222527868928,635838.838300003,15745904007885643380832295627032908267520,623018.4650000067,17628613450528316153604754567344549420481048304371222527868928,182661.98429999713
TREE_graph__30relations__26,4,17628613450528316153604754567344549420481048304371222527868928,635838.838300003,15745904007885643380832295627032908267520,623018.4650000067,17628613450528316153604754567344549420481048304371222527868928,182661.98429999713
TREE_graph__30relations__26,5,17628613450528316153604754567344549420481048304371222527868928,635838.838300003,15745904007885643380832295627032908267520,623018.4650000067,17628613450528316153604754567344549420481048304371222527868928,182661.98429999713
TREE_graph__30relations__6,1,18923129286782306993480285117436826006528676201496576,722994.7365999983,18923129286782306993480285117436826006528676201496576,722994.7365999983,18923129286782306993480285117436826006528676201496576,194556.03240001606
TREE_graph__30relations__6,2,18923129286782306993480285117436826006528676201496576,722994.7365999983,407414581290624305629717664365467079003104035901276160,700912.8256999983,18923129286782306993480285117436826006528676201496576,194556.03240001606
TREE_graph__30relations__6,3,18923129286782306993480285117436826006528676201496576,722994.7365999983,407414581290624305629717664365467079003104035901276160,700912.8256999983,18923129286782306993480285117436826006528676201496576,194556.03240001606
TREE_graph__30relations__6,4,18923129286782306993480285117436826006528676201496576,722994.7365999983,407414581290624305629717664365467079003104035901276160,698164.9953999968,18923129286782306993480285117436826006528676201496576,194556.03240001606
TREE_graph__30relations__6,5,18923129286782306993480285117436826006528676201496576,722994.7365999983,407414581290624305629717664365467079003104035901276160,696306.5957999955,18923129286782306993480285117436826006528676201496576,194556.03240001606
TREE_graph__30relations__28,1,877792681869503603557103533482851718450380800,669297.163399988,877792681869503603557103533482851718450380800,669297.163399988,877792681869503603557103533482851718450380800,188905.5094999926
TREE_graph__30relations__28,2,877792681869503603557103533482851718450380800,669297.163399988,877792681869503603557103533482851718450380800,669297.163399988,877792681869503603557103533482851718450380800,188905.5094999926
TREE_graph__30relations__28,3,877792681869503603557103533482851718450380800,669297.163399988,587398287012717230686205163429426914226546520059539798402594242560,661962.7268999906,877792681869503603557103533482851718450380800,188905.5094999926
TREE_graph__30relations__28,4,877792681869503603557103533482851718450380800,669297.163399988,587398287012717230686205163429426914226546520059539798402594242560,661495.6276999882,877792681869503603557103533482851718450380800,188905.5094999926
TREE_graph__30relations__28,5,877792681869503603557103533482851718450380800,669297.163399988,13976052211157020705686624044853982490302020243342004703398461440,654090.4916999929,877792681869503603557103533482851718450380800,188905.5094999926
TREE_graph__30relations__42,1,470017827641995006201906696243344572416,661404.0697999954,470017827641995006201906696243344572416,661404.0697999954,470017827641995006201906696243344572416,178856.90659997708
TREE_graph__30relations__42,2,470017827641995006201906696243344572416,661404.0697999954,5607217921856872683420923196803645440,637532.4180999969,470017827641995006201906696243344572416,178856.90659997708
TREE_graph__30relations__42,3,470017827641995006201906696243344572416,661404.0697999954,5607217921856872683420923196803645440,637532.4180999969,470017827641995006201906696243344572416,178856.90659997708
TREE_graph__30relations__42,4,470017827641995006201906696243344572416,661404.0697999954,201388438852302224795772213986408804646912,630372.9198999974,470017827641995006201906696243344572416,178856.90659997708
TREE_graph__30relations__42,5,470017827641995006201906696243344572416,661404.0697999954,201388438852302224795772213986408804646912,630372.9198999974,470017827641995006201906696243344572416,178856.90659997708
TREE_graph__30relations__32,1,154648587043653001939677861922620833792,675915.7515999981,154648587043653001939677861922620833792,675915.7515999981,154648587043653001939677861922620833792,188835.72840002083
TREE_graph__30relations__32,2,154648587043653001939677861922620833792,675915.7515999981,154648587043653001939677861922620833792,675915.7515999981,154648587043653001939677861922620833792,188835.72840002083
TREE_graph__30relations__32,3,154648587043653001939677861922620833792,675915.7515999981,154648587043653001939677861922620833792,675571.2821999992,154648587043653001939677861922620833792,188835.72840002083
TREE_graph__30relations__32,4,154648587043653001939677861922620833792,675915.7515999981,10307292043856522651144363874173071654912,671774.1984999995,154648587043653001939677861922620833792,188835.72840002083
TREE_graph__30relations__32,5,154648587043653001939677861922620833792,675915.7515999981,808184492554433960178912463794015383609781982947442688,665647.2593999988,154648587043653001939677861922620833792,188835.72840002083
TREE_graph__30relations__23,1,72163791343476508311551798040136213129845171006755671087907864576,612483.8452000007,72163791343476508311551798040136213129845171006755671087907864576,612483.8452000007,72163791343476508311551798040136213129845171006755671087907864576,181234.4362000087
TREE_graph__30relations__23,2,72163791343476508311551798040136213129845171006755671087907864576,612483.8452000007,2315945242504677088444938303346399126969620671250470100450334998528,602647.7931000009,72163791343476508311551798040136213129845171006755671087907864576,181234.4362000087
TREE_graph__30relations__23,3,72163791343476508311551798040136213129845171006755671087907864576,612483.8452000007,17658188137609965956775203662187941738601515413369071337472,599161.6956000008,72163791343476508311551798040136213129845171006755671087907864576,181234.4362000087
TREE_graph__30relations__23,4,72163791343476508311551798040136213129845171006755671087907864576,612483.8452000007,17658188137609965956775203662187941738601515413369071337472,599161.6956000008,72163791343476508311551798040136213129845171006755671087907864576,181234.4362000087
TREE_graph__30relations__23,5,72163791343476508311551798040136213129845171006755671087907864576,612483.8452000007,17658188137609965956775203662187941738601515413369071337472,599048.1166000001,72163791343476508311551798040136213129845171006755671087907864576,181234.4362000087
TREE_graph__30relations__13,1,20417508358422727659149395380057255888359626129413597022602133504,638871.2366999878,20417508358422727659149395380057255888359626129413597022602133504,638871.2366999878,20417508358422727659149395380057255888359626129413597022602133504,181903.99259997916
TREE_graph__30relations__13,2,20417508358422727659149395380057255888359626129413597022602133504,638871.2366999878,20417508358422727659149395380057255888359626129413597022602133504,636784.3701999873,20417508358422727659149395380057255888359626129413597022602133504,181903.99259997916
TREE_graph__30relations__13,3,20417508358422727659149395380057255888359626129413597022602133504,638871.2366999878,445723462673945243411232906522606875301176975442861987729506304,622540.9830999876,20417508358422727659149395380057255888359626129413597022602133504,181903.99259997916
TREE_graph__30relations__13,4,20417508358422727659149395380057255888359626129413597022602133504,638871.2366999878,445723462673945243411232906522606875301176975442861987729506304,622540.9830999876,20417508358422727659149395380057255888359626129413597022602133504,181903.99259997916
TREE_graph__30relations__13,5,20417508358422727659149395380057255888359626129413597022602133504,638871.2366999878,445723462673945243411232906522606875301176975442861987729506304,621303.8687999885,20417508358422727659149395380057255888359626129413597022602133504,181903.99259997916
TREE_graph__30relations__37,1,457978754605333912921350285506365905868737678127481730914844672,650214.9850000107,457978754605333912921350285506365905868737678127481730914844672,650214.9850000107,457978754605333912921350285506365905868737678127481730914844672,180565.58700001924
TREE_graph__30relations__37,2,457978754605333912921350285506365905868737678127481730914844672,650214.9850000107,1139835838070364046116652143127871487636556232685698682978304,645182.683900011,457978754605333912921350285506365905868737678127481730914844672,180565.58700001924
TREE_graph__30relations__37,3,457978754605333912921350285506365905868737678127481730914844672,650214.9850000107,1139835838070364046116652143127871487636556232685698682978304,645182.683900011,457978754605333912921350285506365905868737678127481730914844672,180565.58700001924
