strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,1,254929847190678858853490763365782003847556135104020480,624694.0324999916,71.38,1.18
m1,1,254929847190678858853490763365782003847556135104020480,624694.0324999916,71.38,5.37
m2,1,254929847190678858853490763365782003847556135104020480,180705.22059999348,71.10,0.64
