strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,3,4291535354529558194676324927518949495612278884975340135164553340762718208,2258088.124000112,118.53,2.02
m1,3,1678678362196748306399362075160080830955520,2218928.8715000954,118.53,80.18
m2,3,4291535354529558194676324927518949495612278884975340135164553340762718208,666198.198100225,113.68,1.09
