strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,2,2913116734165974179751407524779444676560683911900103290816299008,646270.5476999892,71.51,1.09
m1,2,21128921385893485814759560643039747082055760633676149611674622685609984,641456.3924999883,71.51,19.89
m2,2,2913116734165974179751407524779444676560683911900103290816299008,184420.3027999879,71.33,0.61
