strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,2,2450979962909325285011352544796206399848910531067904,644913.6185999964,69.41,1.20
m1,2,316614098695434009450675094167686014272274774182923016851261751296,637307.0748999987,69.41,21.55
m2,2,2450979962909325285011352544796206399848910531067904,176181.8219999973,69.18,0.67
