strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,3,209248557695058973210482217479191852406540309544441340799239019460415223283607410898968163285206051514744832,19077939.90019919,268.13,6.17
m1,3,170354984357018830709899631512228849855226804994347614240960713086925881350525212051428136189952,18991173.814199135,268.13,390.25
m2,3,209248557695058973210482217479191852406540309544441340799239019460415223283607410898968163285206051514744832,9223240.74959821,269.96,3.42
