instance_key,k,m0_db_cost,m0_energy,m1_db_cost,m1_energy,m2_db_cost,m2_energy
TREE_graph__70relations__14,1,297753844018248755653698592132577915951372312646179747882404297995657028991654175499045830656,19547306.706900857,297753844018248755653698592132577915951372312646179747882404297995657028991654175499045830656,19547306.706900857,297753844018248755653698592132577915951372312646179747882404297995657028991654175499045830656,9102604.009201631
TREE_graph__70relations__14,2,297753844018248755653698592132577915951372312646179747882404297995657028991654175499045830656,19547306.706900857,297753844018248755653698592132577915951372312646179747882404297995657028991654175499045830656,19543024.03590083,297753844018248755653698592132577915951372312646179747882404297995657028991654175499045830656,9102604.009201631
TREE_graph__70relations__14,3,297753844018248755653698592132577915951372312646179747882404297995657028991654175499045830656,19547306.706900857,297753844018248755653698592132577915951372312646179747882404297995657028991654175499045830656,19543024.03590083,297753844018248755653698592132577915951372312646179747882404297995657028991654175499045830656,9102604.009201631
TREE_graph__70relations__14,4,297753844018248755653698592132577915951372312646179747882404297995657028991654175499045830656,19547306.706900857,297753844018248755653698592132577915951372312646179747882404297995657028991654175499045830656,19543024.03590083,297753844018248755653698592132577915951372312646179747882404297995657028991654175499045830656,9102604.009201631
TREE_graph__70relations__14,5,297753844018248755653698592132577915951372312646179747882404297995657028991654175499045830656,19547306.706900857,297753844018248755653698592132577915951372312646179747882404297995657028991654175499045830656,19543024.03590083,297753844018248755653698592132577915951372312646179747882404297995657028991654175499045830656,9102604.009201631
TREE_graph__70relations__45,1,2406899066168455616471481553839384517210175455268610017457979567412177434253379764224,19820366.652400743,2406899066168455616471481553839384517210175455268610017457979567412177434253379764224,19820366.652400743,2406899066168455616471481553839384517210175455268610017457979567412177434253379764224,9333748.79389627
TREE_graph__70relations__45,2,2406899066168455616471481553839384517210175455268610017457979567412177434253379764224,19820366.652400743,36726637770885672507699387032918364305376240190808500446475839969602297111440194291392652967080742846667423744,19267803.698900856,2406899066168455616471481553839384517210175455268610017457979567412177434253379764224,9333748.79389627
TREE_graph__70relations__45,3,2406899066168455616471481553839384517210175455268610017457979567412177434253379764224,19820366.652400743,36726637770885672507699387032918364305376240190808500446475839969602297111440194291392652967080742846667423744,19267803.698900856,2406899066168455616471481553839384517210175455268610017457979567412177434253379764224,9333748.79389627
TREE_graph__70relations__45,4,2406899066168455616471481553839384517210175455268610017457979567412177434253379764224,19820366.652400743,36726637770885672507699387032918364305376240190808500446475839969602297111440194291392652967080742846667423744,19266719.30190056,2406899066168455616471481553839384517210175455268610017457979567412177434253379764224,9333748.79389627
TREE_graph__70relations__45,5,2406899066168455616471481553839384517210175455268610017457979567412177434253379764224,19820366.652400743,36726637770885672507699387032918364305376240190808500446475839969602297111440194291392652967080742846667423744,19263760.622700706,2406899066168455616471481553839384517210175455268610017457979567412177434253379764224,9333748.79389627
TREE_graph__70relations__42,1,78611391622864968675021271515354908746656568465555710979357207659767852375934760667866595524293427200,19840960.168098785,78611391622864968675021271515354908746656568465555710979357207659767852375934760667866595524293427200,19840960.168098785,78611391622864968675021271515354908746656568465555710979357207659767852375934760667866595524293427200,9197730.457195597
TREE_graph__70relations__42,2,78611391622864968675021271515354908746656568465555710979357207659767852375934760667866595524293427200,19840960.168098785,78611391622864968675021271515354908746656568465555710979357207659767852375934760667866595524293427200,19840095.03009853,78611391622864968675021271515354908746656568465555710979357207659767852375934760667866595524293427200,9197730.457195597
TREE_graph__70relations__42,3,78611391622864968675021271515354908746656568465555710979357207659767852375934760667866595524293427200,19840960.168098785,258943623863072747036028605120095211314238707667710965007531477095162929766665225599735283415957635072,19825193.202898633,78611391622864968675021271515354908746656568465555710979357207659767852375934760667866595524293427200,9197730.457195597
TREE_graph__70relations__42,4,78611391622864968675021271515354908746656568465555710979357207659767852375934760667866595524293427200,19840960.168098785,258943623863072747036028605120095211314238707667710965007531477095162929766665225599735283415957635072,19825193.202898633,78611391622864968675021271515354908746656568465555710979357207659767852375934760667866595524293427200,9197730.457195597
TREE_graph__70relations__42,5,78611391622864968675021271515354908746656568465555710979357207659767852375934760667866595524293427200,19840960.168098785,3645374129865926126574805340869452549224233311354303468924769632342213141599354880,19767572.012398563,78611391622864968675021271515354908746656568465555710979357207659767852375934760667866595524293427200,9197730.457195597
TREE_graph__70relations__23,1,421950604370889619490358850960971304172095485717993250746050990095614868278078506748530784056118126487799488053248,19312348.809199214,421950604370889619490358850960971304172095485717993250746050990095614868278078506748530784056118126487799488053248,19312348.809199214,421950604370889619490358850960971304172095485717993250746050990095614868278078506748530784056118126487799488053248,9201891.825401014
TREE_graph__70relations__23,2,421950604370889619490358850960971304172095485717993250746050990095614868278078506748530784056118126487799488053248,19312348.809199214,421950604370889619490358850960971304172095485717993250746050990095614868278078506748530784056118126487799488053248,19303034.209999252,421950604370889619490358850960971304172095485717993250746050990095614868278078506748530784056118126487799488053248,9201891.825401014
TREE_graph__70relations__23,3,421950604370889619490358850960971304172095485717993250746050990095614868278078506748530784056118126487799488053248,19312348.809199214,5710328403838494235287854880507577480445374132814677946153357863984539445471526274945206716731470480021524530589597696,19281926.878199283,421950604370889619490358850960971304172095485717993250746050990095614868278078506748530784056118126487799488053248,9201891.825401014
TREE_graph__70relations__23,4,421950604370889619490358850960971304172095485717993250746050990095614868278078506748530784056118126487799488053248,19312348.809199214,5710328403838494235287854880507577480445374132814677946153357863984539445471526274945206716731470480021524530589597696,19280607.935899276,421950604370889619490358850960971304172095485717993250746050990095614868278078506748530784056118126487799488053248,9201891.825401014
TREE_graph__70relations__23,5,421950604370889619490358850960971304172095485717993250746050990095614868278078506748530784056118126487799488053248,19312348.809199214,5710328403838494235287854880507577480445374132814677946153357863984539445471526274945206716731470480021524530589597696,19276821.564099282,421950604370889619490358850960971304172095485717993250746050990095614868278078506748530784056118126487799488053248,9201891.825401014
TREE_graph__70relations__41,1,168598988718387684021894888425197061940505569229807645660536126294247929564221219095962126300345469481320158540968996372480,19204641.315997783,168598988718387684021894888425197061940505569229807645660536126294247929564221219095962126300345469481320158540968996372480,19204641.315997783,168598988718387684021894888425197061940505569229807645660536126294247929564221219095962126300345469481320158540968996372480,9254698.192989297
TREE_graph__70relations__41,2,168598988718387684021894888425197061940505569229807645660536126294247929564221219095962126300345469481320158540968996372480,19204641.315997783,168598988718387684021894888425197061940505569229807645660536126294247929564221219095962126300345469481320158540968996372480,19197556.263897616,168598988718387684021894888425197061940505569229807645660536126294247929564221219095962126300345469481320158540968996372480,9254698.192989297
TREE_graph__70relations__41,3,168598988718387684021894888425197061940505569229807645660536126294247929564221219095962126300345469481320158540968996372480,19204641.315997783,159137046702949341885998418129376180396949061959812296768029267622157517816454036462689091601952610359827082955284263270749306880,18977666.777397826,168598988718387684021894888425197061940505569229807645660536126294247929564221219095962126300345469481320158540968996372480,9254698.192989297
TREE_graph__70relations__41,4,168598988718387684021894888425197061940505569229807645660536126294247929564221219095962126300345469481320158540968996372480,19204641.315997783,55483156065501618939783523210618572540991582402643362996880405236128219975439407764415963626545574113807394188693464604920631207858767990358016,18932775.638797753,168598988718387684021894888425197061940505569229807645660536126294247929564221219095962126300345469481320158540968996372480,9254698.192989297
TREE_graph__70relations__41,5,168598988718387684021894888425197061940505569229807645660536126294247929564221219095962126300345469481320158540968996372480,19204641.315997783,55483156065501618939783523210618572540991582402643362996880405236128219975439407764415963626545574113807394188693464604920631207858767990358016,18932775.638797753,168598988718387684021894888425197061940505569229807645660536126294247929564221219095962126300345469481320158540968996372480,9254698.192989297
TREE_graph__70relations__35,1,44038113593307061100057746477511957837025629492046039931663997971674087059087618325745510814825218958357509130552344576,18864799.540001914,44038113593307061100057746477511957837025629492046039931663997971674087059087618325745510814825218958357509130552344576,18864799.540001914,44038113593307061100057746477511957837025629492046039931663997971674087059087618325745510814825218958357509130552344576,9171433.615400726
TREE_graph__70relations__35,2,44038113593307061100057746477511957837025629492046039931663997971674087059087618325745510814825218958357509130552344576,18864799.540001914,44038113593307061100057746477511957837025629492046039931663997971674087059087618325745510814825218958357509130552344576,18859099.240201887,44038113593307061100057746477511957837025629492046039931663997971674087059087618325745510814825218958357509130552344576,9171433.615400726
TREE_graph__70relations__35,3,44038113593307061100057746477511957837025629492046039931663997971674087059087618325745510814825218958357509130552344576,18864799.540001914,44038113593307061100057746477511957837025629492046039931663997971674087059087618325745510814825218958357509130552344576,18859099.240201887,44038113593307061100057746477511957837025629492046039931663997971674087059087618325745510814825218958357509130552344576,9171433.615400726
TREE_graph__70relations__35,4,44038113593307061100057746477511957837025629492046039931663997971674087059087618325745510814825218958357509130552344576,18864799.540001914,44038113593307061100057746477511957837025629492046039931663997971674087059087618325745510814825218958357509130552344576,18859099.240201887,44038113593307061100057746477511957837025629492046039931663997971674087059087618325745510814825218958357509130552344576,9171433.615400726
TREE_graph__70relations__35,5,44038113593307061100057746477511957837025629492046039931663997971674087059087618325745510814825218958357509130552344576,18864799.540001914,3300327567633183295142827178963196743315690595948361435503940496029582067441668119007700605437144353062800976773120,18847584.01900193,44038113593307061100057746477511957837025629492046039931663997971674087059087618325745510814825218958357509130552344576,9171433.615400726
TREE_graph__70relations__31,1,82754199224957119308671201649716746672405367491623168488601077001044487929181191762554884251880062649704580686807040,19817395.724500503,82754199224957119308671201649716746672405367491623168488601077001044487929181191762554884251880062649704580686807040,19817395.724500503,82754199224957119308671201649716746672405367491623168488601077001044487929181191762554884251880062649704580686807040,9182569.539398817
TREE_graph__70relations__31,2,82754199224957119308671201649716746672405367491623168488601077001044487929181191762554884251880062649704580686807040,19817395.724500503,106824834857885169396883092420449403744187373454067572078969384738629774420776022732671617530619018516236328763392,19779293.937400494,82754199224957119308671201649716746672405367491623168488601077001044487929181191762554884251880062649704580686807040,9182569.539398817
TREE_graph__70relations__31,3,82754199224957119308671201649716746672405367491623168488601077001044487929181191762554884251880062649704580686807040,19817395.724500503,106824834857885169396883092420449403744187373454067572078969384738629774420776022732671617530619018516236328763392,19775203.990500484,82754199224957119308671201649716746672405367491623168488601077001044487929181191762554884251880062649704580686807040,9182569.539398817
TREE_graph__70relations__31,4,82754199224957119308671201649716746672405367491623168488601077001044487929181191762554884251880062649704580686807040,19817395.724500503,406923298114213177360657986699662971511669887420548239110131442668150482624303752752026502854035169731361636352,19746039.721900586,82754199224957119308671201649716746672405367491623168488601077001044487929181191762554884251880062649704580686807040,9182569.539398817
TREE_graph__70relations__31,5,82754199224957119308671201649716746672405367491623168488601077001044487929181191762554884251880062649704580686807040,19817395.724500503,406923298114213177360657986699662971511669887420548239110131442668150482624303752752026502854035169731361636352,19746039.721900586,82754199224957119308671201649716746672405367491623168488601077001044487929181191762554884251880062649704580686807040,9182569.539398817
TREE_graph__70relations__6,1,113277643972041381614259605309719074395362297284042899118279694878296936131231422040331330862992576671394330394818856346701004167035637202944,19842621.678402573,113277643972041381614259605309719074395362297284042899118279694878296936131231422040331330862992576671394330394818856346701004167035637202944,19842621.678402573,113277643972041381614259605309719074395362297284042899118279694878296936131231422040331330862992576671394330394818856346701004167035637202944,9414305.21459754
TREE_graph__70relations__6,2,113277643972041381614259605309719074395362297284042899118279694878296936131231422040331330862992576671394330394818856346701004167035637202944,19842621.678402573,302333674207681344340738488027010805347562614998896397746382804290565509261201650729037177981566002435041330377400873423261497556992,19554503.155201975,113277643972041381614259605309719074395362297284042899118279694878296936131231422040331330862992576671394330394818856346701004167035637202944,9414305.21459754
TREE_graph__70relations__6,3,113277643972041381614259605309719074395362297284042899118279694878296936131231422040331330862992576671394330394818856346701004167035637202944,19842621.678402573,302333674207681344340738488027010805347562614998896397746382804290565509261201650729037177981566002435041330377400873423261497556992,19553841.50220207,113277643972041381614259605309719074395362297284042899118279694878296936131231422040331330862992576671394330394818856346701004167035637202944,9414305.21459754
TREE_graph__70relations__6,4,113277643972041381614259605309719074395362297284042899118279694878296936131231422040331330862992576671394330394818856346701004167035637202944,19842621.678402573,302333674207681344340738488027010805347562614998896397746382804290565509261201650729037177981566002435041330377400873423261497556992,19553574.86840194,113277643972041381614259605309719074395362297284042899118279694878296936131231422040331330862992576671394330394818856346701004167035637202944,9414305.21459754
TREE_graph__70relations__6,5,113277643972041381614259605309719074395362297284042899118279694878296936131231422040331330862992576671394330394818856346701004167035637202944,19842621.678402573,1548278290672240979352618620731742582077140776705740617873349308239030037422615284269712104491122395843171188736,19492712.641501788,113277643972041381614259605309719074395362297284042899118279694878296936131231422040331330862992576671394330394818856346701004167035637202944,9414305.21459754
TREE_graph__70relations__7,1,372304105398936870734604167755060315598828315306810159030053251972401917438459904,19214096.333000068,372304105398936870734604167755060315598828315306810159030053251972401917438459904,19214096.333000068,372304105398936870734604167755060315598828315306810159030053251972401917438459904,9227084.887002038
TREE_graph__70relations__7,2,372304105398936870734604167755060315598828315306810159030053251972401917438459904,19214096.333000068,6510532829588905514221564403452189809185806104193943721469164861246636084428800,19065718.165100005,372304105398936870734604167755060315598828315306810159030053251972401917438459904,9227084.887002038
TREE_graph__70relations__7,3,372304105398936870734604167755060315598828315306810159030053251972401917438459904,19214096.333000068,6510532829588905514221564403452189809185806104193943721469164861246636084428800,19065535.80390012,372304105398936870734604167755060315598828315306810159030053251972401917438459904,9227084.887002038
TREE_graph__70relations__7,4,372304105398936870734604167755060315598828315306810159030053251972401917438459904,19214096.333000068,6510532829588905514221564403452189809185806104193943721469164861246636084428800,19065049.704000082,372304105398936870734604167755060315598828315306810159030053251972401917438459904,9227084.887002038
TREE_graph__70relations__7,5,372304105398936870734604167755060315598828315306810159030053251972401917438459904,19214096.333000068,6510532829588905514221564403452189809185806104193943721469164861246636084428800,19061963.0315,372304105398936870734604167755060315598828315306810159030053251972401917438459904,9227084.887002038
TREE_graph__70relations__29,1,5213628620020898759551661343784023371249522235408626827658623180881604111651698242501833740255232,19139463.424301334,5213628620020898759551661343784023371249522235408626827658623180881604111651698242501833740255232,19139463.424301334,5213628620020898759551661343784023371249522235408626827658623180881604111651698242501833740255232,9112266.66909995
TREE_graph__70relations__29,2,5213628620020898759551661343784023371249522235408626827658623180881604111651698242501833740255232,19139463.424301334,21295085714513400778899881581837302463634596515389592471216568673169343575072867673482835446884882300853251986225350311936,19135571.542201396,5213628620020898759551661343784023371249522235408626827658623180881604111651698242501833740255232,9112266.66909995
TREE_graph__70relations__29,3,5213628620020898759551661343784023371249522235408626827658623180881604111651698242501833740255232,19139463.424301334,21295085714513400778899881581837302463634596515389592471216568673169343575072867673482835446884882300853251986225350311936,19135571.542201396,5213628620020898759551661343784023371249522235408626827658623180881604111651698242501833740255232,9112266.66909995
TREE_graph__70relations__29,4,5213628620020898759551661343784023371249522235408626827658623180881604111651698242501833740255232,19139463.424301334,21295085714513400778899881581837302463634596515389592471216568673169343575072867673482835446884882300853251986225350311936,19132355.34960133,5213628620020898759551661343784023371249522235408626827658623180881604111651698242501833740255232,9112266.66909995
TREE_graph__70relations__29,5,5213628620020898759551661343784023371249522235408626827658623180881604111651698242501833740255232,19139463.424301334,21295085714513400778899881581837302463634596515389592471216568673169343575072867673482835446884882300853251986225350311936,19129135.56980132,5213628620020898759551661343784023371249522235408626827658623180881604111651698242501833740255232,9112266.66909995
TREE_graph__70relations__16,1,27662921196053724023406182916216785821340685070846692050828855573682568489521381376,19566933.39020011,27662921196053724023406182916216785821340685070846692050828855573682568489521381376,19566933.39020011,27662921196053724023406182916216785821340685070846692050828855573682568489521381376,9304628.618195139
TREE_graph__70relations__16,2,27662921196053724023406182916216785821340685070846692050828855573682568489521381376,19566933.39020011,499564000351511258513919849294930874781441130154071599410419861423163829831099974350752983497196005069781204992,19408966.845500123,27662921196053724023406182916216785821340685070846692050828855573682568489521381376,9304628.618195139
TREE_graph__70relations__16,3,27662921196053724023406182916216785821340685070846692050828855573682568489521381376,19566933.39020011,4899242131165541914877047332088998197416895137183629762484713451384338070085014934649722640891978441044262912,19405791.40679999,27662921196053724023406182916216785821340685070846692050828855573682568489521381376,9304628.618195139
TREE_graph__70relations__16,4,27662921196053724023406182916216785821340685070846692050828855573682568489521381376,19566933.39020011,4899242131165541914877047332088998197416895137183629762484713451384338070085014934649722640891978441044262912,19402273.34330009,27662921196053724023406182916216785821340685070846692050828855573682568489521381376,9304628.618195139
TREE_graph__70relations__16,5,27662921196053724023406182916216785821340685070846692050828855573682568489521381376,19566933.39020011,10591836686565016280337302155047232361391640786080081519334351541286876555186901671215104,19387980.979500078,27662921196053724023406182916216785821340685070846692050828855573682568489521381376,9304628.618195139
TREE_graph__70relations__2,1,11404820895014831274036987072830252811851471152943791670475942445317905505449489750195576574697420662375364689920,19355553.581800327,11404820895014831274036987072830252811851471152943791670475942445317905505449489750195576574697420662375364689920,19355553.581800327,11404820895014831274036987072830252811851471152943791670475942445317905505449489750195576574697420662375364689920,9232216.035898967
TREE_graph__70relations__2,2,11404820895014831274036987072830252811851471152943791670475942445317905505449489750195576574697420662375364689920,19355553.581800327,10827722041165519857333715189815106201809201154467319479081719485214980406520363131716027147070966388582950895616,19280579.932400335,11404820895014831274036987072830252811851471152943791670475942445317905505449489750195576574697420662375364689920,9232216.035898967
TREE_graph__70relations__2,3,11404820895014831274036987072830252811851471152943791670475942445317905505449489750195576574697420662375364689920,19355553.581800327,10827722041165519857333715189815106201809201154467319479081719485214980406520363131716027147070966388582950895616,19278653.691900417,11404820895014831274036987072830252811851471152943791670475942445317905505449489750195576574697420662375364689920,9232216.035898967
TREE_graph__70relations__2,4,11404820895014831274036987072830252811851471152943791670475942445317905505449489750195576574697420662375364689920,19355553.581800327,10827722041165519857333715189815106201809201154467319479081719485214980406520363131716027147070966388582950895616,19276077.798600562,11404820895014831274036987072830252811851471152943791670475942445317905505449489750195576574697420662375364689920,9232216.035898967
TREE_graph__70relations__2,5,11404820895014831274036987072830252811851471152943791670475942445317905505449489750195576574697420662375364689920,19355553.581800327,10827722041165519857333715189815106201809201154467319479081719485214980406520363131716027147070966388582950895616,19276077.798600562,11404820895014831274036987072830252811851471152943791670475942445317905505449489750195576574697420662375364689920,9232216.035898967
TREE_graph__70relations__18,1,91516391566538441400971393525113786088816407158161473941555861282129648980729654210480693238793958212633718969717489664,19297495.443999086,91516391566538441400971393525113786088816407158161473941555861282129648980729654210480693238793958212633718969717489664,19297495.443999086,91516391566538441400971393525113786088816407158161473941555861282129648980729654210480693238793958212633718969717489664,9071867.436406564
TREE_graph__70relations__18,2,91516391566538441400971393525113786088816407158161473941555861282129648980729654210480693238793958212633718969717489664,19297495.443999086,91516391566538441400971393525113786088816407158161473941555861282129648980729654210480693238793958212633718969717489664,19281267.10289904,91516391566538441400971393525113786088816407158161473941555861282129648980729654210480693238793958212633718969717489664,9071867.436406564
TREE_graph__70relations__18,3,91516391566538441400971393525113786088816407158161473941555861282129648980729654210480693238793958212633718969717489664,19297495.443999086,425223864191584726702811420555144851097724659853485121480508834290713317608794026023995065770180608,19273114.636298895,91516391566538441400971393525113786088816407158161473941555861282129648980729654210480693238793958212633718969717489664,9071867.436406564
TREE_graph__70relations__18,4,91516391566538441400971393525113786088816407158161473941555861282129648980729654210480693238793958212633718969717489664,19297495.443999086,439846578396379551173014116129183532977344963092941942585074318658180725260158378169023343572967236099375104,19170986.88559919,91516391566538441400971393525113786088816407158161473941555861282129648980729654210480693238793958212633718969717489664,9071867.436406564
TREE_graph__70relations__18,5,91516391566538441400971393525113786088816407158161473941555861282129648980729654210480693238793958212633718969717489664,19297495.443999086,439846578396379551173014116129183532977344963092941942585074318658180725260158378169023343572967236099375104,19170986.88559919,91516391566538441400971393525113786088816407158161473941555861282129648980729654210480693238793958212633718969717489664,9071867.436406564
TREE_graph__70relations__39,1,12205027078160930400683593335663326095657294179502294610895147591545242141632275607486271604466962761195680554493598350749680382509056,19675998.495701183,12205027078160930400683593335663326095657294179502294610895147591545242141632275607486271604466962761195680554493598350749680382509056,19675998.495701183,12205027078160930400683593335663326095657294179502294610895147591545242141632275607486271604466962761195680554493598350749680382509056,9219226.507197108
TREE_graph__70relations__39,2,12205027078160930400683593335663326095657294179502294610895147591545242141632275607486271604466962761195680554493598350749680382509056,19675998.495701183,16486098998830453136601475317703842193422801551349840873944670758610829158308392648877354035420749305847562850176820565770240,19643719.21030125,12205027078160930400683593335663326095657294179502294610895147591545242141632275607486271604466962761195680554493598350749680382509056,9219226.507197108
TREE_graph__70relations__39,3,12205027078160930400683593335663326095657294179502294610895147591545242141632275607486271604466962761195680554493598350749680382509056,19675998.495701183,16486098998830453136601475317703842193422801551349840873944670758610829158308392648877354035420749305847562850176820565770240,19641495.978601072,12205027078160930400683593335663326095657294179502294610895147591545242141632275607486271604466962761195680554493598350749680382509056,9219226.507197108
TREE_graph__70relations__39,4,12205027078160930400683593335663326095657294179502294610895147591545242141632275607486271604466962761195680554493598350749680382509056,19675998.495701183,18450467006940945325019638422825572804248453819989418140006405708390511633937087048693488056845471936207017476096,19528947.6993012,12205027078160930400683593335663326095657294179502294610895147591545242141632275607486271604466962761195680554493598350749680382509056,9219226.507197108
TREE_graph__70relations__39,5,12205027078160930400683593335663326095657294179502294610895147591545242141632275607486271604466962761195680554493598350749680382509056,19675998.495701183,18450467006940945325019638422825572804248453819989418140006405708390511633937087048693488056845471936207017476096,19523648.90100127,12205027078160930400683593335663326095657294179502294610895147591545242141632275607486271604466962761195680554493598350749680382509056,9219226.507197108
TREE_graph__70relations__33,1,11523429771809389162163652109371347121521510433504224645739888609302104323736861998427150466678784,19708158.636500962,11523429771809389162163652109371347121521510433504224645739888609302104323736861998427150466678784,19708158.636500962,11523429771809389162163652109371347121521510433504224645739888609302104323736861998427150466678784,9278926.383801462
TREE_graph__70relations__33,2,11523429771809389162163652109371347121521510433504224645739888609302104323736861998427150466678784,19708158.636500962,11523429771809389162163652109371347121521510433504224645739888609302104323736861998427150466678784,19702608.57950105,11523429771809389162163652109371347121521510433504224645739888609302104323736861998427150466678784,9278926.383801462
TREE_graph__70relations__33,3,11523429771809389162163652109371347121521510433504224645739888609302104323736861998427150466678784,19708158.636500962,1072630824548565919461181800224695812173030250205410837925398722242639436738858128011957676931172867559590370440380416,19657120.27270096,11523429771809389162163652109371347121521510433504224645739888609302104323736861998427150466678784,9278926.383801462
TREE_graph__70relations__33,4,11523429771809389162163652109371347121521510433504224645739888609302104323736861998427150466678784,19708158.636500962,1072630824548565919461181800224695812173030250205410837925398722242639436738858128011957676931172867559590370440380416,19652799.815200947,11523429771809389162163652109371347121521510433504224645739888609302104323736861998427150466678784,9278926.383801462
TREE_graph__70relations__33,5,11523429771809389162163652109371347121521510433504224645739888609302104323736861998427150466678784,19708158.636500962,184325612493899547263065103715585272409526432542772815218699213106116788587806593609670606348258813067145107387361946496472711168,19499956.689900886,11523429771809389162163652109371347121521510433504224645739888609302104323736861998427150466678784,9278926.383801462
TREE_graph__70relations__22,1,2623614270587621525084280836036008521766961700368905038680788914325630658138434412848514274976076427698455677513395980992512,19772071.332798436,2623614270587621525084280836036008521766961700368905038680788914325630658138434412848514274976076427698455677513395980992512,19772071.332798436,2623614270587621525084280836036008521766961700368905038680788914325630658138434412848514274976076427698455677513395980992512,9191309.17639772
TREE_graph__70relations__22,2,2623614270587621525084280836036008521766961700368905038680788914325630658138434412848514274976076427698455677513395980992512,19772071.332798436,362959399728334922547393865068286029339249448258886311763860591429378798053348739962512913588724109741987412836352,19717022.81839837,2623614270587621525084280836036008521766961700368905038680788914325630658138434412848514274976076427698455677513395980992512,9191309.17639772
TREE_graph__70relations__22,3,2623614270587621525084280836036008521766961700368905038680788914325630658138434412848514274976076427698455677513395980992512,19772071.332798436,362959399728334922547393865068286029339249448258886311763860591429378798053348739962512913588724109741987412836352,19717022.81839837,2623614270587621525084280836036008521766961700368905038680788914325630658138434412848514274976076427698455677513395980992512,9191309.17639772
TREE_graph__70relations__22,4,2623614270587621525084280836036008521766961700368905038680788914325630658138434412848514274976076427698455677513395980992512,19772071.332798436,11228171783005301160775441875539389622457985333991856101930023091348831197889709863729447422144714390122880473687307485180834125343501582336,19635245.08679833,2623614270587621525084280836036008521766961700368905038680788914325630658138434412848514274976076427698455677513395980992512,9191309.17639772
