strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,3,206827067148910572282750479334932827536760935528005632,626277.6812999923,69.44,3.72
m1,3,11069333346775147514342905863528852504463056603588876644122624,620403.2148999923,69.44,51.04
m2,3,206827067148910572282750479334932827536760935528005632,187779.85649999423,71.14,0.60
