strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,1,64464844340939829500606488736868964624731315710829430080844857344,2187200.670499957,104.96,2.03
m1,1,64464844340939829500606488736868964624731315710829430080844857344,2187200.670499957,104.96,9.14
m2,1,64464844340939829500606488736868964624731315710829430080844857344,717043.3234000698,105.86,1.09
