strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,1,834762156431399827032339943830370957911489842720363824808024779008588007087487569168076636160,10483450.737299697,199.72,4.54
m1,1,834762156431399827032339943830370957911489842720363824808024779008588007087487569168076636160,10483450.737299697,199.72,21.04
m2,1,834762156431399827032339943830370957911489842720363824808024779008588007087487569168076636160,4577951.9997003,199.34,2.44
