strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,2,834762156431399827032339943830370957911489842720363824808024779008588007087487569168076636160,10483450.737299697,199.72,4.35
m1,2,834762156431399827032339943830370957911489842720363824808024779008588007087487569168076636160,10482961.364899687,199.72,150.02
m2,2,834762156431399827032339943830370957911489842720363824808024779008588007087487569168076636160,4577951.9997003,199.34,2.40
