strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,3,2406899066168455616471481553839384517210175455268610017457979567412177434253379764224,19820366.652400743,266.84,6.17
m1,3,36726637770885672507699387032918364305376240190808500446475839969602297111440194291392652967080742846667423744,19267803.698900856,266.84,316.22
m2,3,2406899066168455616471481553839384517210175455268610017457979567412177434253379764224,9333748.79389627,266.43,3.41
