strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,2,8709621546547733035506901451400195063344738995378803093992920589462588053934225264615988565901312,10883442.345800078,195.19,4.48
m1,2,116523020971450609263592835060201490037902935929136486532878623076996838384309179582310217800277881903403304545664630784,10692272.193600075,195.19,80.49
m2,2,8709621546547733035506901451400195063344738995378803093992920589462588053934225264615988565901312,4625333.453400757,195.93,2.40
