instance_key,k,m0_db_cost,m0_energy,m1_db_cost,m1_energy,m2_db_cost,m2_energy
TREE_graph__40relations__38,1,18820028584037013745460794558984150362805829107712,2161758.8919999697,18820028584037013745460794558984150362805829107712,2161758.8919999697,18820028584037013745460794558984150362805829107712,685408.8076000201
TREE_graph__40relations__38,2,18820028584037013745460794558984150362805829107712,2161758.8919999697,561561301974136518249009493596392982955241330097213046119202816,2135259.245499958,18820028584037013745460794558984150362805829107712,685408.8076000201
TREE_graph__40relations__38,3,18820028584037013745460794558984150362805829107712,2161758.8919999697,561561301974136518249009493596392982955241330097213046119202816,2131114.753099949,18820028584037013745460794558984150362805829107712,685408.8076000201
TREE_graph__40relations__38,4,18820028584037013745460794558984150362805829107712,2161758.8919999697,561561301974136518249009493596392982955241330097213046119202816,2131114.753099949,18820028584037013745460794558984150362805829107712,685408.8076000201
TREE_graph__40relations__38,5,18820028584037013745460794558984150362805829107712,2161758.8919999697,561561301974136518249009493596392982955241330097213046119202816,2131114.753099949,18820028584037013745460794558984150362805829107712,685408.8076000201
TREE_graph__40relations__26,1,281636411420375539555966568148005166608193166275572186258242701099008,2167015.520599949,281636411420375539555966568148005166608193166275572186258242701099008,2167015.520599949,281636411420375539555966568148005166608193166275572186258242701099008,679608.7788999518
TREE_graph__40relations__26,2,281636411420375539555966568148005166608193166275572186258242701099008,2167015.520599949,7081062823927165978477133934738557240283059435905027868313566314496,2165927.3411999554,281636411420375539555966568148005166608193166275572186258242701099008,679608.7788999518
TREE_graph__40relations__26,3,281636411420375539555966568148005166608193166275572186258242701099008,2167015.520599949,4726813796780544057094597865191264736446119246202999875511345565039840898306089840279552,2161757.178899952,281636411420375539555966568148005166608193166275572186258242701099008,679608.7788999518
TREE_graph__40relations__26,4,281636411420375539555966568148005166608193166275572186258242701099008,2167015.520599949,4726813796780544057094597865191264736446119246202999875511345565039840898306089840279552,2161757.178899952,281636411420375539555966568148005166608193166275572186258242701099008,679608.7788999518
TREE_graph__40relations__26,5,281636411420375539555966568148005166608193166275572186258242701099008,2167015.520599949,4726813796780544057094597865191264736446119246202999875511345565039840898306089840279552,2161757.178899952,281636411420375539555966568148005166608193166275572186258242701099008,679608.7788999518
TREE_graph__40relations__15,1,24441920953935886573014337435195301812205263737814253568000,2241516.2686000187,24441920953935886573014337435195301812205263737814253568000,2241516.2686000187,24441920953935886573014337435195301812205263737814253568000,674862.3310999568
TREE_graph__40relations__15,2,24441920953935886573014337435195301812205263737814253568000,2241516.2686000187,1354698405970320247056001251963918512024286552211407128305336320,2211625.101000012,24441920953935886573014337435195301812205263737814253568000,674862.3310999568
TREE_graph__40relations__15,3,24441920953935886573014337435195301812205263737814253568000,2241516.2686000187,782563730903828938680940824403023943226887870187704397063604309852160,2175175.258200017,24441920953935886573014337435195301812205263737814253568000,674862.3310999568
TREE_graph__40relations__15,4,24441920953935886573014337435195301812205263737814253568000,2241516.2686000187,782563730903828938680940824403023943226887870187704397063604309852160,2173210.0128000146,24441920953935886573014337435195301812205263737814253568000,674862.3310999568
TREE_graph__40relations__15,5,24441920953935886573014337435195301812205263737814253568000,2241516.2686000187,782563730903828938680940824403023943226887870187704397063604309852160,2173210.0128000146,24441920953935886573014337435195301812205263737814253568000,674862.3310999568
TREE_graph__40relations__36,1,52524803770895733618818014654414767244783822236829612262810967833837568,2200734.810599977,52524803770895733618818014654414767244783822236829612262810967833837568,2200734.810599977,52524803770895733618818014654414767244783822236829612262810967833837568,688928.9665999777
TREE_graph__40relations__36,2,52524803770895733618818014654414767244783822236829612262810967833837568,2200734.810599977,129522906994373750130685129398120364680557939808260153353211798880256,2146987.0887999893,52524803770895733618818014654414767244783822236829612262810967833837568,688928.9665999777
TREE_graph__40relations__36,3,52524803770895733618818014654414767244783822236829612262810967833837568,2200734.810599977,129522906994373750130685129398120364680557939808260153353211798880256,2146987.0887999893,52524803770895733618818014654414767244783822236829612262810967833837568,688928.9665999777
TREE_graph__40relations__36,4,52524803770895733618818014654414767244783822236829612262810967833837568,2200734.810599977,129522906994373750130685129398120364680557939808260153353211798880256,2146207.472399992,52524803770895733618818014654414767244783822236829612262810967833837568,688928.9665999777
TREE_graph__40relations__36,5,52524803770895733618818014654414767244783822236829612262810967833837568,2200734.810599977,129522906994373750130685129398120364680557939808260153353211798880256,2146207.472399992,52524803770895733618818014654414767244783822236829612262810967833837568,688928.9665999777
TREE_graph__40relations__0,1,29438747927018567447824520509000228036744115501109897316081454028947456,1965523.6484999978,29438747927018567447824520509000228036744115501109897316081454028947456,1965523.6484999978,29438747927018567447824520509000228036744115501109897316081454028947456,649821.5559001076
TREE_graph__40relations__0,2,29438747927018567447824520509000228036744115501109897316081454028947456,1965523.6484999978,29438747927018567447824520509000228036744115501109897316081454028947456,1965523.6484999978,29438747927018567447824520509000228036744115501109897316081454028947456,649821.5559001076
TREE_graph__40relations__0,3,29438747927018567447824520509000228036744115501109897316081454028947456,1965523.6484999978,29438747927018567447824520509000228036744115501109897316081454028947456,1965523.6484999978,29438747927018567447824520509000228036744115501109897316081454028947456,649821.5559001076
TREE_graph__40relations__0,4,29438747927018567447824520509000228036744115501109897316081454028947456,1965523.6484999978,29438747927018567447824520509000228036744115501109897316081454028947456,1962791.7183999834,29438747927018567447824520509000228036744115501109897316081454028947456,649821.5559001076
TREE_graph__40relations__0,5,29438747927018567447824520509000228036744115501109897316081454028947456,1965523.6484999978,29438747927018567447824520509000228036744115501109897316081454028947456,1962791.7183999834,29438747927018567447824520509000228036744115501109897316081454028947456,649821.5559001076
TREE_graph__40relations__23,1,267869853772402832770677483598965909197506750819838848627642356652411191296,2110023.879100032,267869853772402832770677483598965909197506750819838848627642356652411191296,2110023.879100032,267869853772402832770677483598965909197506750819838848627642356652411191296,682631.4982000968
TREE_graph__40relations__23,2,267869853772402832770677483598965909197506750819838848627642356652411191296,2110023.879100032,2636829986215299503951691503891453802884747524525584221181342588312892735488,2071560.6646000515,267869853772402832770677483598965909197506750819838848627642356652411191296,682631.4982000968
TREE_graph__40relations__23,3,267869853772402832770677483598965909197506750819838848627642356652411191296,2110023.879100032,2636829986215299503951691503891453802884747524525584221181342588312892735488,2071560.6646000515,267869853772402832770677483598965909197506750819838848627642356652411191296,682631.4982000968
TREE_graph__40relations__23,4,267869853772402832770677483598965909197506750819838848627642356652411191296,2110023.879100032,2636829986215299503951691503891453802884747524525584221181342588312892735488,2070045.2001000564,267869853772402832770677483598965909197506750819838848627642356652411191296,682631.4982000968
TREE_graph__40relations__23,5,267869853772402832770677483598965909197506750819838848627642356652411191296,2110023.879100032,2636829986215299503951691503891453802884747524525584221181342588312892735488,2070045.2001000564,267869853772402832770677483598965909197506750819838848627642356652411191296,682631.4982000968
TREE_graph__40relations__47,1,9473705347708973638596137567132161024134263865344,2227535.279400093,9473705347708973638596137567132161024134263865344,2227535.279400093,9473705347708973638596137567132161024134263865344,695050.1752001458
TREE_graph__40relations__47,2,9473705347708973638596137567132161024134263865344,2227535.279400093,1773680384310710900568866729591104956003613908402176,2177478.2421001154,9473705347708973638596137567132161024134263865344,695050.1752001458
TREE_graph__40relations__47,3,9473705347708973638596137567132161024134263865344,2227535.279400093,1773680384310710900568866729591104956003613908402176,2176604.65690011,9473705347708973638596137567132161024134263865344,695050.1752001458
TREE_graph__40relations__47,4,9473705347708973638596137567132161024134263865344,2227535.279400093,1773680384310710900568866729591104956003613908402176,2176604.65690011,9473705347708973638596137567132161024134263865344,695050.1752001458
TREE_graph__40relations__47,5,9473705347708973638596137567132161024134263865344,2227535.279400093,1773680384310710900568866729591104956003613908402176,2176527.1555001177,9473705347708973638596137567132161024134263865344,695050.1752001458
TREE_graph__40relations__44,1,1907250611061356523471121564363528192547084824068604108506146921298739284031635870430789632,2113513.3359999727,1907250611061356523471121564363528192547084824068604108506146921298739284031635870430789632,2113513.3359999727,1907250611061356523471121564363528192547084824068604108506146921298739284031635870430789632,675160.7185999716
TREE_graph__40relations__44,2,1907250611061356523471121564363528192547084824068604108506146921298739284031635870430789632,2113513.3359999727,1907250611061356523471121564363528192547084824068604108506146921298739284031635870430789632,2113513.3359999727,1907250611061356523471121564363528192547084824068604108506146921298739284031635870430789632,675160.7185999716
TREE_graph__40relations__44,3,1907250611061356523471121564363528192547084824068604108506146921298739284031635870430789632,2113513.3359999727,1907250611061356523471121564363528192547084824068604108506146921298739284031635870430789632,2111693.632499978,1907250611061356523471121564363528192547084824068604108506146921298739284031635870430789632,675160.7185999716
TREE_graph__40relations__44,4,1907250611061356523471121564363528192547084824068604108506146921298739284031635870430789632,2113513.3359999727,1907250611061356523471121564363528192547084824068604108506146921298739284031635870430789632,2111693.632499978,1907250611061356523471121564363528192547084824068604108506146921298739284031635870430789632,675160.7185999716
TREE_graph__40relations__44,5,1907250611061356523471121564363528192547084824068604108506146921298739284031635870430789632,2113513.3359999727,1907250611061356523471121564363528192547084824068604108506146921298739284031635870430789632,2109057.742999968,1907250611061356523471121564363528192547084824068604108506146921298739284031635870430789632,675160.7185999716
TREE_graph__40relations__5,1,3652356504205695053366356721986605180038663070147532635106181120,2235048.53669997,3652356504205695053366356721986605180038663070147532635106181120,2235048.53669997,3652356504205695053366356721986605180038663070147532635106181120,676231.6273000524
TREE_graph__40relations__5,2,3652356504205695053366356721986605180038663070147532635106181120,2235048.53669997,10479249809187218880983333771456090534414615508165577837158583493421352219762042601472,2209176.3126999713,3652356504205695053366356721986605180038663070147532635106181120,676231.6273000524
TREE_graph__40relations__5,3,3652356504205695053366356721986605180038663070147532635106181120,2235048.53669997,10479249809187218880983333771456090534414615508165577837158583493421352219762042601472,2203591.337099993,3652356504205695053366356721986605180038663070147532635106181120,676231.6273000524
TREE_graph__40relations__5,4,3652356504205695053366356721986605180038663070147532635106181120,2235048.53669997,10479249809187218880983333771456090534414615508165577837158583493421352219762042601472,2203591.337099993,3652356504205695053366356721986605180038663070147532635106181120,676231.6273000524
TREE_graph__40relations__5,5,3652356504205695053366356721986605180038663070147532635106181120,2235048.53669997,10479249809187218880983333771456090534414615508165577837158583493421352219762042601472,2203591.337099993,3652356504205695053366356721986605180038663070147532635106181120,676231.6273000524
TREE_graph__40relations__49,1,1023259102736462305941635345323713000942931779376585359071787497891561472,2160533.2311999626,1023259102736462305941635345323713000942931779376585359071787497891561472,2160533.2311999626,1023259102736462305941635345323713000942931779376585359071787497891561472,669922.265599917
TREE_graph__40relations__49,2,1023259102736462305941635345323713000942931779376585359071787497891561472,2160533.2311999626,1023259102736462305941635345323713000942931779376585359071787497891561472,2156506.5728999656,1023259102736462305941635345323713000942931779376585359071787497891561472,669922.265599917
TREE_graph__40relations__49,3,1023259102736462305941635345323713000942931779376585359071787497891561472,2160533.2311999626,1023259102736462305941635345323713000942931779376585359071787497891561472,2155253.161199972,1023259102736462305941635345323713000942931779376585359071787497891561472,669922.265599917
TREE_graph__40relations__49,4,1023259102736462305941635345323713000942931779376585359071787497891561472,2160533.2311999626,1023259102736462305941635345323713000942931779376585359071787497891561472,2155253.161199972,1023259102736462305941635345323713000942931779376585359071787497891561472,669922.265599917
TREE_graph__40relations__49,5,1023259102736462305941635345323713000942931779376585359071787497891561472,2160533.2311999626,1002218447208193455804256196692295566974488219920216621056,2118402.865899968,1023259102736462305941635345323713000942931779376585359071787497891561472,669922.265599917
TREE_graph__40relations__21,1,6493636989723881281459607921177104355013430255936925532643021775224843473763772820349624907332583424,2250794.835400046,6493636989723881281459607921177104355013430255936925532643021775224843473763772820349624907332583424,2250794.835400046,6493636989723881281459607921177104355013430255936925532643021775224843473763772820349624907332583424,670346.49239996
TREE_graph__40relations__21,2,6493636989723881281459607921177104355013430255936925532643021775224843473763772820349624907332583424,2250794.835400046,6493636989723881281459607921177104355013430255936925532643021775224843473763772820349624907332583424,2249786.4856000594,6493636989723881281459607921177104355013430255936925532643021775224843473763772820349624907332583424,670346.49239996
TREE_graph__40relations__21,3,6493636989723881281459607921177104355013430255936925532643021775224843473763772820349624907332583424,2250794.835400046,6493636989723881281459607921177104355013430255936925532643021775224843473763772820349624907332583424,2249786.4856000594,6493636989723881281459607921177104355013430255936925532643021775224843473763772820349624907332583424,670346.49239996
TREE_graph__40relations__21,4,6493636989723881281459607921177104355013430255936925532643021775224843473763772820349624907332583424,2250794.835400046,6493636989723881281459607921177104355013430255936925532643021775224843473763772820349624907332583424,2248902.1158000575,6493636989723881281459607921177104355013430255936925532643021775224843473763772820349624907332583424,670346.49239996
TREE_graph__40relations__21,5,6493636989723881281459607921177104355013430255936925532643021775224843473763772820349624907332583424,2250794.835400046,6493636989723881281459607921177104355013430255936925532643021775224843473763772820349624907332583424,2245685.92450005,6493636989723881281459607921177104355013430255936925532643021775224843473763772820349624907332583424,670346.49239996
TREE_graph__40relations__27,1,4291535354529558194676324927518949495612278884975340135164553340762718208,2258088.124000112,4291535354529558194676324927518949495612278884975340135164553340762718208,2258088.124000112,4291535354529558194676324927518949495612278884975340135164553340762718208,666198.198100225
TREE_graph__40relations__27,2,4291535354529558194676324927518949495612278884975340135164553340762718208,2258088.124000112,4291535354529558194676324927518949495612278884975340135164553340762718208,2257674.903100114,4291535354529558194676324927518949495612278884975340135164553340762718208,666198.198100225
TREE_graph__40relations__27,3,4291535354529558194676324927518949495612278884975340135164553340762718208,2258088.124000112,1678678362196748306399362075160080830955520,2218928.8715000954,4291535354529558194676324927518949495612278884975340135164553340762718208,666198.198100225
TREE_graph__40relations__27,4,4291535354529558194676324927518949495612278884975340135164553340762718208,2258088.124000112,1678678362196748306399362075160080830955520,2209632.0985001023,4291535354529558194676324927518949495612278884975340135164553340762718208,666198.198100225
TREE_graph__40relations__27,5,4291535354529558194676324927518949495612278884975340135164553340762718208,2258088.124000112,1678678362196748306399362075160080830955520,2209632.0985001023,4291535354529558194676324927518949495612278884975340135164553340762718208,666198.198100225
TREE_graph__40relations__19,1,63024179281312201184623696405653461383876807920431839464109637632,2177471.61140003,63024179281312201184623696405653461383876807920431839464109637632,2177471.61140003,63024179281312201184623696405653461383876807920431839464109637632,668790.428500117
TREE_graph__40relations__19,2,63024179281312201184623696405653461383876807920431839464109637632,2177471.61140003,63024179281312201184623696405653461383876807920431839464109637632,2177108.926400036,63024179281312201184623696405653461383876807920431839464109637632,668790.428500117
TREE_graph__40relations__19,3,63024179281312201184623696405653461383876807920431839464109637632,2177471.61140003,5404818918638441947101246529512288564963831617421312,2146508.5117000635,63024179281312201184623696405653461383876807920431839464109637632,668790.428500117
TREE_graph__40relations__19,4,63024179281312201184623696405653461383876807920431839464109637632,2177471.61140003,2736351694708861807508322832978296312662924229345280,2111773.129900065,63024179281312201184623696405653461383876807920431839464109637632,668790.428500117
TREE_graph__40relations__19,5,63024179281312201184623696405653461383876807920431839464109637632,2177471.61140003,594743962615449097709606987801379873357974927835136,2110778.7817000663,63024179281312201184623696405653461383876807920431839464109637632,668790.428500117
TREE_graph__40relations__3,1,1658498193540161450317544903249799383689325866504228451706208256,2138087.8669000072,1658498193540161450317544903249799383689325866504228451706208256,2138087.8669000072,1658498193540161450317544903249799383689325866504228451706208256,667376.9465998632
TREE_graph__40relations__3,2,1658498193540161450317544903249799383689325866504228451706208256,2138087.8669000072,1658498193540161450317544903249799383689325866504228451706208256,2138087.8669000072,1658498193540161450317544903249799383689325866504228451706208256,667376.9465998632
TREE_graph__40relations__3,3,1658498193540161450317544903249799383689325866504228451706208256,2138087.8669000072,1658498193540161450317544903249799383689325866504228451706208256,2134625.2089999737,1658498193540161450317544903249799383689325866504228451706208256,667376.9465998632
TREE_graph__40relations__3,4,1658498193540161450317544903249799383689325866504228451706208256,2138087.8669000072,1658498193540161450317544903249799383689325866504228451706208256,2132569.143299983,1658498193540161450317544903249799383689325866504228451706208256,667376.9465998632
TREE_graph__40relations__3,5,1658498193540161450317544903249799383689325866504228451706208256,2138087.8669000072,312337437742932100054776076713364749089267899170816,2129420.9073999887,1658498193540161450317544903249799383689325866504228451706208256,667376.9465998632
TREE_graph__40relations__40,1,305563520618381581825214675522652397985778179667088451826554976433130700800,2155919.736400051,305563520618381581825214675522652397985778179667088451826554976433130700800,2155919.736400051,305563520618381581825214675522652397985778179667088451826554976433130700800,680386.559600076
TREE_graph__40relations__40,2,305563520618381581825214675522652397985778179667088451826554976433130700800,2155919.736400051,305563520618381581825214675522652397985778179667088451826554976433130700800,2152519.241900057,305563520618381581825214675522652397985778179667088451826554976433130700800,680386.559600076
TREE_graph__40relations__40,3,305563520618381581825214675522652397985778179667088451826554976433130700800,2155919.736400051,305563520618381581825214675522652397985778179667088451826554976433130700800,2152519.241900057,305563520618381581825214675522652397985778179667088451826554976433130700800,680386.559600076
TREE_graph__40relations__40,4,305563520618381581825214675522652397985778179667088451826554976433130700800,2155919.736400051,305563520618381581825214675522652397985778179667088451826554976433130700800,2150931.9238000526,305563520618381581825214675522652397985778179667088451826554976433130700800,680386.559600076
TREE_graph__40relations__40,5,305563520618381581825214675522652397985778179667088451826554976433130700800,2155919.736400051,305563520618381581825214675522652397985778179667088451826554976433130700800,2150572.7199000423,305563520618381581825214675522652397985778179667088451826554976433130700800,680386.559600076
TREE_graph__40relations__14,1,1100690568326082216880674947104493045457617497753510505216839247311110881432060297216,2119646.675600054,1100690568326082216880674947104493045457617497753510505216839247311110881432060297216,2119646.675600054,1100690568326082216880674947104493045457617497753510505216839247311110881432060297216,677001.8749000885
TREE_graph__40relations__14,2,1100690568326082216880674947104493045457617497753510505216839247311110881432060297216,2119646.675600054,538666859486786553334636294209131139478808127268718843527357355092904100495360,2096371.4245000635,1100690568326082216880674947104493045457617497753510505216839247311110881432060297216,677001.8749000885
TREE_graph__40relations__14,3,1100690568326082216880674947104493045457617497753510505216839247311110881432060297216,2119646.675600054,556758888251152371652336578305114173826283149718523171153647469018608897112171169710080,2095844.815500061,1100690568326082216880674947104493045457617497753510505216839247311110881432060297216,677001.8749000885
TREE_graph__40relations__14,4,1100690568326082216880674947104493045457617497753510505216839247311110881432060297216,2119646.675600054,556758888251152371652336578305114173826283149718523171153647469018608897112171169710080,2094696.0117000593,1100690568326082216880674947104493045457617497753510505216839247311110881432060297216,677001.8749000885
TREE_graph__40relations__14,5,1100690568326082216880674947104493045457617497753510505216839247311110881432060297216,2119646.675600054,556758888251152371652336578305114173826283149718523171153647469018608897112171169710080,2093771.050100059,1100690568326082216880674947104493045457617497753510505216839247311110881432060297216,677001.8749000885
TREE_graph__40relations__46,1,70236252418106784874163201627554803005589731383261245759764390037842986795008,2221289.4692000425,70236252418106784874163201627554803005589731383261245759764390037842986795008,2221289.4692000425,70236252418106784874163201627554803005589731383261245759764390037842986795008,659466.7099001007
TREE_graph__40relations__46,2,70236252418106784874163201627554803005589731383261245759764390037842986795008,2221289.4692000425,70236252418106784874163201627554803005589731383261245759764390037842986795008,2221040.0419000424,70236252418106784874163201627554803005589731383261245759764390037842986795008,659466.7099001007
TREE_graph__40relations__46,3,70236252418106784874163201627554803005589731383261245759764390037842986795008,2221289.4692000425,12450426866233817061413564773783906486491458473720206742976852918272,2209407.959000048,70236252418106784874163201627554803005589731383261245759764390037842986795008,659466.7099001007
TREE_graph__40relations__46,4,70236252418106784874163201627554803005589731383261245759764390037842986795008,2221289.4692000425,8762967196616520288940665654820097435401599013579104552413780567895572480,2192331.851400054,70236252418106784874163201627554803005589731383261245759764390037842986795008,659466.7099001007
TREE_graph__40relations__46,5,70236252418106784874163201627554803005589731383261245759764390037842986795008,2221289.4692000425,8762967196616520288940665654820097435401599013579104552413780567895572480,2192331.851400054,70236252418106784874163201627554803005589731383261245759764390037842986795008,659466.7099001007
TREE_graph__40relations__12,1,1733040232034342847918531712171992968472238354702998913270415360,2194968.2034999793,1733040232034342847918531712171992968472238354702998913270415360,2194968.2034999793,1733040232034342847918531712171992968472238354702998913270415360,662987.389500026
