strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,3,61994147433990219322192094050256087030956032,639467.2834999986,70.28,1.08
m1,3,61994147433990219322192094050256087030956032,637804.8029999979,70.28,44.44
m2,3,61994147433990219322192094050256087030956032,188798.8668999826,70.73,0.61
