strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,1,13388752381092592824135639449661906592915783680,656811.303599997,68.04,1.16
m1,1,13388752381092592824135639449661906592915783680,656811.303599997,68.04,9.84
m2,1,13388752381092592824135639449661906592915783680,181342.39949998815,68.97,0.63
