strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,2,115201942300579096383434340561508222828456823331766362837735154299375550726144,10113287.795100592,196.53,4.35
m1,2,115201942300579096383434340561508222828456823331766362837735154299375550726144,10110435.314100504,196.53,79.68
m2,2,115201942300579096383434340561508222828456823331766362837735154299375550726144,4585947.697501924,196.65,2.38
