strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,2,158309853345559925724667056050604658916880668079609686509223936,2222935.472900002,92.26,1.95
m1,2,158309853345559925724667056050604658916880668079609686509223936,2218827.8649000013,92.26,34.60
m2,2,158309853345559925724667056050604658916880668079609686509223936,669976.496599985,91.06,1.04
