strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,2,11523429771809389162163652109371347121521510433504224645739888609302104323736861998427150466678784,19708158.636500962,270.61,6.11
m1,2,11523429771809389162163652109371347121521510433504224645739888609302104323736861998427150466678784,19702608.57950105,270.61,175.56
m2,2,11523429771809389162163652109371347121521510433504224645739888609302104323736861998427150466678784,9278926.383801462,267.21,3.36
