strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,3,39991198263841400377834696092446588763150843476193442770820395189580228198400,10929535.452700112,198.00,4.41
m1,3,6370748700369333171476307498253222851844282157239684306940294310698978890303668613988886672418114586012366983812982268493824,10811077.383000135,198.00,245.25
m2,3,39991198263841400377834696092446588763150843476193442770820395189580228198400,4573408.209700025,197.26,2.44
