strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,2,154648587043653001939677861922620833792,675915.7515999981,74.09,1.08
m1,2,154648587043653001939677861922620833792,675915.7515999981,74.09,19.74
m2,2,154648587043653001939677861922620833792,188835.72840002083,69.78,0.58
