strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,3,69379736435438115741874885266506551746275873927224289140567597816347623424,5384118.594800202,153.85,3.06
m1,3,192125338823043110385590224432317978319900349936185403904188565422080,5359575.060400234,153.85,121.26
m2,3,69379736435438115741874885266506551746275873927224289140567597816347623424,2003797.209099694,154.58,1.70
